T_ax,T_ay,T_az,T_gx,T_gy,T_gz,T_mx,T_my,T_mz,RA_ax,RA_ay,RA_az,RA_gx,RA_gy,RA_gz,RA_mx,RA_my,RA_mz,LA_ax,LA_ay,LA_az,LA_gx,LA_gy,LA_gz,LA_mx,LA_my,LA_mz,RL_ax,RL_ay,RL_az,RL_gx,RL_gy,RL_gz,RL_mx,RL_my,RL_mz,LL_ax,LL_ay,LL_az,LL_gx,LL_gy,LL_gz,LL_mx,LL_my,LL_mz,action,id
-4.8681,-0.55047,8.5905,-0.00578,0.017301,-0.01627,0.19675,0.53854,-0.72245,-0.59632,1.4635,9.6701,0.008756,-0.012743,-0.002662,-0.33695,-0.10253,-0.95986,-0.35927,-7.0144,6.9094,-0.003251,-0.006773,-0.014797,-0.06706,0.79768,-0.20941,-0.73822,9.6072,-1.6889,-0.005538,0.00253,-0.005143,0.30478,-0.5521,0.55339,-0.26486,-9.7832,0.95135,-0.010481,0.00289,-0.0031,0.14322,0.56498,-0.5322,lieback,879
-4.8456,-0.55054,8.5608,0.009608,0.023606,-0.005331,0.19605,0.53817,-0.72288,-0.59379,1.4416,9.6748,0.005203,-0.009205,-0.002617,-0.33586,-0.10151,-0.95877,-0.38852,-7.0045,6.899,0.008867,-0.0062,0.002875,-0.066517,0.79778,-0.20863,-0.72325,9.5923,-1.7111,-0.003631,-0.006287,-0.011386,0.30503,-0.55156,0.55287,-0.28733,-9.7831,0.95098,-0.004052,0.016254,-0.008443,0.14354,0.56579,-0.53314,lieback,880
-4.8234,-0.4921,8.7255,0.022979,-0.005872,0.00577,0.19517,0.53686,-0.72197,-0.60356,1.4392,9.6796,0.025009,0.004006,-0.00449,-0.33691,-0.10255,-0.95907,-0.35437,-7.0192,6.89,0.010913,-0.004696,-0.009476,-0.066827,0.7978,-0.20978,-0.71573,9.5922,-1.6884,-0.001271,-0.002763,0.002758,0.30445,-0.55154,0.55232,-0.25736,-9.7983,0.98132,0.007627,0.01186,-0.0058,0.14546,0.56514,-0.53253,lieback,881
-4.8833,-0.63184,8.5898,0.022953,-0.013974,0.007611,0.19392,0.53592,-0.72524,-0.58388,1.4391,9.704,0.018601,-0.00297,0.005311,-0.33687,-0.10179,-0.9583,-0.36417,-6.9949,6.8943,-0.004447,-0.002774,-0.000658,-0.06667,0.79857,-0.20916,-0.73065,9.5921,-1.6812,-0.000313,-0.00628,-0.000796,0.30405,-0.5518,0.55256,-0.27979,-9.7683,0.98103,-0.001332,0.006327,-0.012138,0.14528,0.56567,-0.53308,lieback,882
-4.8085,-0.53631,8.6358,0.028378,-0.021275,-0.002369,0.19417,0.53689,-0.72295,-0.60852,1.4779,9.6895,0.005242,-0.002139,-0.002576,-0.33746,-0.10072,-0.9594,-0.35926,-7.0144,6.8971,-0.017716,-0.001206,-0.00597,-0.067415,0.79833,-0.20894,-0.73063,9.5921,-1.6737,-0.003726,0.02189,-0.005011,0.3049,-0.55183,0.553,-0.27231,-9.7683,0.96621,-0.008597,0.006373,-0.008505,0.14576,0.5658,-0.532,lieback,883
-4.8083,-0.50665,8.6285,0.032031,-0.015934,-0.003298,0.19354,0.53578,-0.72485,-0.6033,1.3857,9.7085,0.02136,-0.01017,-0.008098,-0.33587,-0.10124,-0.95891,-0.35919,-7.0459,6.8806,0.00874,-0.000592,0.009073,-0.066412,0.7992,-0.20904,-0.75293,9.577,-1.6592,0.015663,0.002515,0.00103,0.30541,-0.55077,0.55223,-0.28733,-9.7982,0.98082,-0.007812,0.001149,-0.001298,0.14455,0.56447,-0.53228,lieback,884
-4.8083,-0.51391,8.5912,0.006762,0.007651,0.005684,0.19306,0.53485,-0.72378,-0.60383,1.5314,9.6752,0.014088,-0.010942,0.001757,-0.33681,-0.10136,-0.95948,-0.37885,-6.9706,6.9181,-0.005199,-0.00296,-0.007727,-0.067765,0.79977,-0.20837,-0.72342,9.6223,-1.7186,0.01057,0.00602,-0.009529,0.30601,-0.55032,0.55371,-0.27238,-9.8207,0.98848,-0.006874,0.004696,-0.003091,0.14399,0.56526,-0.53258,lieback,885
-4.8381,-0.50635,8.6134,0.010299,-0.010323,0.00394,0.19225,0.53337,-0.7265,-0.63767,1.4052,9.6938,-0.000169,-0.009214,-0.002584,-0.33768,-0.10023,-0.95851,-0.36412,-7.0094,6.8774,-1.40E-05,-0.004507,0.001108,-0.066652,0.79895,-0.2088,-0.71562,9.5772,-1.6734,0.011984,-0.004538,0.006273,0.30573,-0.55184,0.55304,-0.25737,-9.7833,0.95148,0.000267,-0.000547,0.002274,0.14469,0.56394,-0.53227,lieback,886
-4.8232,-0.52117,8.5836,0.006766,0.00399,0.000225,0.19152,0.53567,-0.72493,-0.61825,1.4489,9.6844,0.008761,-0.011868,-0.002663,-0.33581,-0.10076,-0.95774,-0.36163,-7.0556,6.8978,0.003595,-0.004528,-0.000658,-0.067182,0.79872,-0.20932,-0.73067,9.5922,-1.6887,0.003549,0.025397,-0.012046,0.30403,-0.55076,0.55243,-0.27236,-9.7982,0.96613,-0.016032,-0.000529,0.00594,0.14384,0.56446,-0.53284,lieback,887
-4.7787,-0.51457,8.6959,-0.005861,0.013012,-0.005292,0.19091,0.53429,-0.72642,-0.60122,1.4804,9.6798,0.005204,-0.005655,-0.000815,-0.3362,-0.10037,-0.95764,-0.36422,-6.9682,6.9085,-0.005273,0.010747,-0.005045,-0.066082,0.79879,-0.2075,-0.74645,9.5915,-1.6888,0.003292,0.011221,-0.004096,0.305,-0.55249,0.55351,-0.28734,-9.8132,0.99572,0.007504,0.009345,0.002338,0.14364,0.56525,-0.53179,lieback,888
-4.7637,-0.47765,8.6962,-0.002328,0.009641,0.012969,0.19184,0.53442,-0.72666,-0.60358,1.461,9.6894,0.005106,-0.001999,0.01343,-0.33836,-0.099054,-0.95883,-0.3641,-7.0289,6.8851,-0.01228,-0.003978,-0.009505,-0.066106,0.79789,-0.20798,-0.74653,9.6065,-1.6888,-0.007067,0.004183,-0.019144,0.3045,-0.55114,0.55216,-0.27232,-9.7683,0.95127,-0.007982,-0.001284,0.011341,0.14361,0.56499,-0.53232,lieback,889
-4.8085,-0.53637,8.6507,0.006715,-0.003136,0.002084,0.19091,0.53442,-0.72642,-0.59377,1.4392,9.6797,0.00519,-0.002074,0.004535,-0.33686,-0.098818,-0.95758,-0.3568,-7.0168,6.8801,0.000183,-0.012015,-0.007737,-0.067105,0.79818,-0.20779,-0.71656,9.5916,-1.6807,0.022945,0.023503,-0.007539,0.30452,-0.55154,0.55243,-0.28741,-9.8279,0.95085,-0.023141,-0.000716,-0.002177,0.14578,0.56448,-0.53198,lieback,890
-4.786,-0.51427,8.6361,0.001345,0.000338,-0.009792,0.19003,0.53388,-0.72538,-0.58875,1.4004,9.6844,0.01327,-0.002103,0.002685,-0.33789,-0.099348,-0.95749,-0.37145,-7.007,6.8944,-0.004564,0.002823,0.004649,-0.067233,0.79922,-0.20783,-0.73152,9.599,-1.6735,0.003361,-0.000231,-0.008586,0.30522,-0.5504,0.55299,-0.27967,-9.7237,1.026,-0.028656,0.001178,0.004174,0.1431,0.56656,-0.5317,lieback,891
-4.7563,-0.52192,8.6363,-0.002282,0.000382,-0.008882,0.18937,0.5342,-0.72756,-0.59877,1.478,9.6798,0.003318,-0.003776,0.011659,-0.33766,-0.099849,-0.95812,-0.34951,-7.0168,6.8949,-0.001615,-0.004758,-0.007723,-0.066512,0.79843,-0.20852,-0.73157,9.5917,-1.711,0.010538,0.018242,-0.009343,0.30569,-0.55136,0.55407,-0.28025,-9.7837,0.92273,-0.02508,0.006629,0.004227,0.14396,0.56644,-0.53127,lieback,892
-4.7785,-0.49211,8.6363,0.017606,0.000356,0.000264,0.18859,0.5355,-0.72719,-0.59862,1.4391,9.6894,0.005154,-0.019845,-0.00623,-0.33727,-0.09894,-0.95799,-0.34458,-7.0338,6.8708,-0.01118,-0.003316,-0.019212,-0.066897,0.79857,-0.20867,-0.71657,9.5916,-1.6882,-0.00202,0.023536,-0.004012,0.30551,-0.55183,0.55287,-0.27287,-9.8285,0.89285,-0.032165,0.008211,-0.004792,0.14304,0.56722,-0.53092,lieback,893
-4.7785,-0.49211,8.6363,0.001247,-0.013917,-0.003345,0.1886,0.53497,-0.72692,-0.59861,1.444,9.6967,0.005196,-0.003869,0.001858,-0.33749,-0.099353,-0.95721,-0.3641,-7.0338,6.8999,0.000121,0.004403,-0.005941,-0.067327,0.79883,-0.20719,-0.72401,9.5915,-1.6733,-0.002004,0.013857,-0.005843,0.30633,-0.54978,0.5533,-0.27279,-9.7987,0.92282,-0.005317,-0.00036,0.009556,0.14471,0.56591,-0.53031,lieback,894
-4.7189,-0.49265,8.6517,0.008488,-0.013949,-0.003329,0.18713,0.53408,-0.72697,-0.60356,1.4489,9.6845,-0.000997,-0.005712,-0.007883,-0.33678,-0.098212,-0.95602,-0.34467,-6.995,6.8897,-0.007237,-0.000847,0.004647,-0.066381,0.79946,-0.20842,-0.73137,9.5764,-1.6584,0.003495,-0.001115,-0.014773,0.30467,-0.55078,0.55296,-0.27279,-9.7987,0.92282,0.009324,0.001191,-0.004942,0.14361,0.56803,-0.53212,lieback,895
-4.7187,-0.47765,8.607,0.017495,-0.021135,0.001273,0.18502,0.53506,-0.72868,-0.60352,1.4391,9.6893,0.003391,-0.00296,0.004544,-0.33752,-0.097915,-0.9575,-0.36169,-7.0143,6.8873,-0.015882,-0.008511,-0.00775,-0.06682,0.7979,-0.20714,-0.7315,9.5915,-1.681,0.007024,0.014725,-0.012013,0.30396,-0.55216,0.55214,-0.27277,-9.8063,0.95268,-0.003252,0.015446,-0.006624,0.14334,0.56643,-0.53063,lieback,896
-4.719,-0.49273,8.6741,0.01569,-0.015681,0.004898,0.18488,0.53454,-0.72881,-0.59368,1.4246,9.6918,0.014192,-0.012819,-0.009825,-0.33713,-0.098296,-0.95773,-0.3446,-7.0387,6.9002,-0.003548,0.009936,-0.001513,-0.06811,0.79861,-0.20773,-0.73153,9.5916,-1.696,0.015541,0.006802,0.004697,0.30497,-0.55081,0.5535,-0.27269,-9.769,0.97519,-0.004142,-0.002594,-0.01217,0.14353,0.56631,-0.53168,lieback,897
-4.6966,-0.47825,8.7116,0.018536,-0.010668,-0.023387,0.18399,0.53317,-0.73045,-0.60595,1.4343,9.6893,-0.000157,-0.00922,-0.004354,-0.33742,-0.098093,-0.9558,-0.3641,-7.024,6.8728,-0.008588,-0.010449,-0.014812,-0.067563,0.79974,-0.20685,-0.73906,9.5917,-1.7186,-0.00374,0.007702,-0.007653,0.30473,-0.55135,0.55415,-0.27274,-9.7839,0.95274,-0.004147,0.001925,-0.010331,0.14407,0.56591,-0.53166,lieback,898
-4.749,-0.56637,8.6211,0.006742,0.009545,0.012065,0.18293,0.53162,-0.73035,-0.58385,1.41,9.6918,0.019624,-0.000421,-0.006248,-0.3377,-0.09873,-0.95632,-0.35195,-7.0047,6.88,0.000293,-0.012153,-0.013034,-0.066221,0.79867,-0.20776,-0.71661,9.5917,-1.7032,-0.007368,0.01298,-0.004087,0.3058,-0.55222,0.55288,-0.25776,-9.7839,0.94552,0.007603,0.006446,-0.010336,0.14333,0.56577,-0.53088,lieback,899
-4.6891,-0.47813,8.6669,-0.027731,-0.021915,-0.016107,0.1821,0.53345,-0.73066,-0.5938,1.4634,9.6871,-0.003851,-0.009101,0.008132,-0.33642,-0.098065,-0.95652,-0.35195,-7.0242,6.9194,-0.01764,-0.004942,-0.00951,-0.06646,0.79802,-0.2075,-0.71669,9.6067,-1.7032,0.007094,0.009434,-0.015578,0.30522,-0.55079,0.55285,-0.25779,-9.7988,0.93801,-0.009643,-0.002469,-0.004926,0.14378,0.56618,-0.53194,lieback,900
-4.6145,-0.50807,8.5927,0.027518,0.000478,0.013058,0.18002,0.53162,-0.72952,-0.57888,1.3858,9.6941,0.014063,-0.005562,0.011552,-0.33742,-0.098483,-0.95579,-0.35427,-7.0531,6.8417,0.000324,0.004179,-0.014771,-0.067865,0.79899,-0.20785,-0.78379,9.5913,-1.682,0.001582,0.007718,-0.007649,0.30417,-0.55134,0.55413,-0.30271,-9.7912,0.95221,0.000217,-0.002328,-0.000407,0.14405,0.56605,-0.53193,lieback,901
-4.6146,-0.4862,8.6824,0.017706,0.01462,-0.009811,0.17979,0.53155,-0.73141,-0.61845,1.4999,9.6701,0.001599,-0.006519,0.000988,-0.33827,-0.098451,-0.95714,-0.35441,-7.0022,6.8995,0.00889,0.002837,0.001137,-0.0665,0.79894,-0.20829,-0.70174,9.5919,-1.7329,0.003405,0.002392,-0.009456,0.30525,-0.55132,0.55339,-0.28774,-9.7837,0.9226,-0.005104,0.010124,-0.003936,0.14324,0.56538,-0.53221,lieback,902
-4.7189,-0.46316,8.6892,0.005871,0.007603,-0.00251,0.17963,0.53221,-0.73183,-0.5961,1.4197,9.6942,0.003498,-0.005736,-0.009701,-0.33751,-0.097919,-0.95737,-0.38361,-7.0142,6.8797,0.001808,-0.004531,-0.000662,-0.066539,0.79957,-0.20654,-0.71661,9.5991,-1.6882,-0.003747,0.010333,-0.007632,0.30544,-0.55137,0.55458,-0.22782,-9.784,0.92361,0.000501,0.002643,-0.019403,0.14352,0.56578,-0.53194,lieback,903
-4.689,-0.44859,8.6895,0.024903,0.015627,0.003869,0.17883,0.53053,-0.73185,-0.60845,1.444,9.6845,0.025058,0.001283,-0.012507,-0.33779,-0.099269,-0.95566,-0.36405,-7.0556,6.8856,0.001899,-0.011908,-0.004208,-0.067313,0.79805,-0.20692,-0.71661,9.5991,-1.6882,-0.006416,0.009456,-0.007638,0.30568,-0.55083,0.55393,-0.25778,-9.7989,0.95295,-0.008656,0.002801,-0.01032,0.14513,0.56604,-0.53003,lieback,904
-4.6444,-0.45644,8.7122,0.006849,0.014651,-0.013474,0.17842,0.53222,-0.73188,-0.584,1.4586,9.6871,0.007082,-0.0004,-0.006138,-0.33888,-0.09977,-0.95663,-0.35931,-6.9828,6.8893,0.005592,-0.004784,-0.011247,-0.066576,0.79932,-0.20729,-0.7315,9.5915,-1.681,0.005163,0.021772,-0.007552,0.30539,-0.55133,0.55352,-0.3027,-9.7837,0.95223,0.005793,0.006452,-0.010312,0.143,0.56722,-0.53145,lieback,905
-4.585,-0.49408,8.7422,0.001383,0.023918,0.005637,0.17904,0.53068,-0.73292,-0.57413,1.4246,9.6846,0.002494,-0.003836,0.004549,-0.33842,-0.097924,-0.95742,-0.32504,-7.0655,6.879,0.002865,-0.010186,-0.007726,-0.067688,0.79936,-0.20685,-0.76145,9.5915,-1.7116,-0.00368,0.021796,-0.009318,0.30563,-0.55002,0.553,-0.30273,-9.7912,0.93727,-0.011421,-0.00431,-0.007628,0.14337,0.56578,-0.53208,lieback,906
-4.6594,-0.4933,8.6969,0.006797,0.014829,0.001114,0.17789,0.53177,-0.73432,-0.58394,1.4536,9.6992,0.016747,-0.012695,0.004387,-0.33825,-0.098848,-0.95687,-0.36417,-6.9852,6.8795,0.007238,0.00267,-0.005049,-0.06708,0.79818,-0.20729,-0.71678,9.6217,-1.7107,-0.004828,0.009459,0.001189,0.3065,-0.55262,0.55305,-0.26527,-9.7913,0.9379,0.000228,-0.013149,-0.00321,0.14427,0.56553,-0.53271,lieback,907
-4.6893,-0.49318,8.7265,0.003231,0.020127,-0.007123,0.17797,0.53082,-0.73269,-0.60828,1.41,9.7038,0.00972,-0.006594,-0.005314,-0.33749,-0.098446,-0.9571,-0.35431,-7.0483,6.8758,2.80E-05,-0.002738,-0.000655,-0.067291,0.79999,-0.20647,-0.73144,9.5766,-1.6884,-0.002262,-0.007259,0.004595,0.30566,-0.5512,0.55327,-0.27274,-9.7914,0.96766,-0.008825,0.004854,0.002364,0.14519,0.56526,-0.53108,lieback,908
-4.6071,-0.49352,8.6451,0.006851,0.024686,0.001074,0.1789,0.53068,-0.73292,-0.60852,1.4707,9.6846,0.008874,0.00671,-0.000782,-0.33827,-0.098971,-0.95713,-0.35926,-7.0095,6.8873,-0.006972,-0.00116,-0.007723,-0.067081,0.79895,-0.20731,-0.73159,9.6066,-1.6885,0.008668,-0.016963,-0.008702,0.30566,-0.55107,0.5534,-0.28024,-9.7913,0.95259,0.000187,-0.01309,-0.000489,0.14341,0.56457,-0.53006,lieback,909
-4.674,-0.44865,8.6747,-0.013036,0.021955,-0.012625,0.17823,0.53147,-0.73295,-0.59859,1.4198,9.6844,-0.000274,-0.010877,0.008086,-0.33763,-0.097927,-0.95711,-0.36408,-7.0337,6.8705,-0.013853,-0.00515,-0.019224,-0.067021,0.80114,-0.20611,-0.72412,9.5992,-1.7033,-0.007604,-0.000214,0.005529,0.30665,-0.55224,0.55332,-0.27279,-9.8137,0.94519,-0.014224,0.008421,0.002401,0.14531,0.56485,-0.5296,lieback,910
-4.674,-0.4338,8.6673,-0.003978,0.032821,0.001021,0.17846,0.52986,-0.73118,-0.60358,1.4537,9.6845,0.016955,-0.005782,-0.013365,-0.33861,-0.099645,-0.95635,-0.35434,-7.0387,6.8903,-0.007125,0.004476,-0.000648,-0.066602,0.79972,-0.20781,-0.71653,9.5767,-1.7031,-0.000405,0.002412,0.002014,0.30544,-0.55073,0.55141,-0.28774,-9.7912,0.93752,0.00038,-0.002571,-0.012174,0.14269,0.5659,-0.53224,lieback,911
-4.6739,-0.4485,8.6374,0.009587,0.024593,-0.003487,0.17955,0.53036,-0.73074,-0.59865,1.4416,9.6845,0.003437,-0.007454,-0.004372,-0.33852,-0.10066,-0.95737,-0.35683,-7.0046,6.8799,0.003476,-0.00257,0.004652,-0.066785,0.79932,-0.20642,-0.73901,9.599,-1.6811,-0.001945,0.025306,-0.007526,0.30452,-0.55128,0.55243,-0.25774,-9.769,0.93809,0.003984,0.002848,-0.010352,0.14312,0.56564,-0.53195,lieback,912
-4.6293,-0.47843,8.6226,0.012373,0.032552,-0.010811,0.17977,0.53065,-0.73181,-0.60355,1.4344,9.6772,0.016032,-0.003967,-0.008016,-0.3383,-0.09999,-0.95789,-0.37139,-7.0385,6.8803,-0.00893,-0.004581,0.001093,-0.067295,0.79883,-0.20656,-0.71657,9.5916,-1.6882,0.008511,0.011203,0.001197,0.30499,-0.55082,0.5539,-0.29522,-9.7837,0.93742,0.003701,0.006886,0.011401,0.1436,0.56603,-0.53074,lieback,913
-4.6591,-0.47807,8.5925,-0.000239,0.061586,0.01093,0.18254,0.53025,-0.73264,-0.58888,1.4489,9.6846,0.020613,0.000371,-0.016918,-0.3372,-0.10144,-0.95702,-0.35678,-7.0338,6.8902,-0.001903,0.017393,0.004683,-0.067289,0.79869,-0.20643,-0.73157,9.5917,-1.711,-0.012754,0.004192,-0.002383,0.30468,-0.55041,0.55336,-0.28776,-9.7987,0.9375,-0.001417,0.008215,-0.010288,0.14339,0.56525,-0.53194,lieback,914
-4.6741,-0.45608,8.6821,0.028814,0.073884,0.005449,0.18246,0.53022,-0.73157,-0.60605,1.4586,9.6821,-0.000209,-0.007387,0.002773,-0.33653,-0.10144,-0.95673,-0.36411,-7.0192,6.88,2.20E-05,-0.002734,-0.000655,-0.066556,0.79867,-0.2069,-0.7166,9.5991,-1.6807,0.00506,-0.00288,-0.005076,0.30407,-0.55022,0.55201,-0.28776,-9.7987,0.9375,-0.00332,0.008355,-0.003047,0.14365,0.56657,-0.53182,lieback,915
-4.8086,-0.53643,8.6656,0.008087,0.0992,0.014415,0.18504,0.52934,-0.73348,-0.60347,1.4173,9.6868,0.010528,0.00151,0.011619,-0.33691,-0.1008,-0.9565,-0.37142,-7.0191,6.8799,0.007393,0.00249,-0.012119,-0.067352,0.79871,-0.20769,-0.70169,9.5918,-1.7104,-0.00555,0.012969,-0.005852,0.30412,-0.55078,0.55307,-0.25777,-9.7689,0.90821,-0.001449,0.002867,-0.00853,0.144,0.56657,-0.53074,lieback,916
-4.7189,-0.44852,8.734,-0.011049,0.060534,-0.009142,0.18784,0.52822,-0.73134,-0.62815,1.4901,9.6846,0.010533,-0.010079,3.00E-06,-0.33648,-0.10179,-0.95828,-0.3617,-7.0192,6.9143,0.019652,-0.010761,-0.000649,-0.067076,0.79973,-0.2072,-0.7017,9.5918,-1.7179,-0.000198,0.021764,-0.005791,0.30524,-0.55157,0.55312,-0.25779,-9.7988,0.93801,-0.011481,0.002976,-0.001267,0.14437,0.56697,-0.531,lieback,917
-4.6663,-0.41884,8.6153,0.024998,0.037195,0.009248,0.18797,0.52796,-0.73147,-0.5887,1.4003,9.6965,0.003306,-0.014441,0.00537,-0.33802,-0.10168,-0.95785,-0.3592,-7.0289,6.8607,0.017748,0.00483,0.004681,-0.066076,0.79866,-0.20737,-0.7763,9.5913,-1.6743,0.005027,0.011235,-0.00233,0.30479,-0.55154,0.55231,-0.3102,-9.7912,0.95209,0.003763,0.021193,0.009694,0.14317,0.56696,-0.53104,lieback,918
-4.7038,-0.43356,8.6671,-0.00209,0.049866,0.003683,0.18657,0.528,-0.7326,-0.60384,1.5217,9.6654,0.028481,0.007668,0.009739,-0.33753,-0.10192,-0.95847,-0.36413,-7.007,6.8798,0.008949,-0.008116,-0.000655,-0.066367,0.79893,-0.20815,-0.73148,9.5915,-1.6734,-0.006671,-0.003733,0.002858,0.30472,-0.55159,0.55389,-0.25778,-9.7989,0.95295,-0.017784,0.009225,-0.00121,0.14433,0.56697,-0.53154,lieback,919
-4.808,-0.41782,8.644,0.005084,0.034548,0.003747,0.18843,0.52825,-0.7328,-0.61816,1.4294,9.6941,0.010494,-0.023386,-0.005409,-0.33723,-0.10064,-0.95756,-0.36412,-7.007,6.8725,0.0074,0.010652,-0.012983,-0.066582,0.79893,-0.20741,-0.73164,9.6215,-1.6735,0.008717,0.02705,-0.007509,0.30516,-0.55162,0.55444,-0.25774,-9.769,0.93809,-0.003186,0.011747,-0.012084,0.14422,0.56591,-0.53152,lieback,920
-4.7781,-0.42538,8.6218,-0.003926,0.036288,-0.005391,0.18796,0.52939,-0.73148,-0.60354,1.4392,9.6845,0.032079,-0.011044,-0.006406,-0.33715,-0.10256,-0.95883,-0.36898,-7.0264,6.8899,-0.001574,-0.004796,-0.009495,-0.067073,0.79805,-0.20716,-0.71661,9.5917,-1.7032,0.007137,-0.001131,-0.018302,0.30398,-0.55142,0.55293,-0.25779,-9.7988,0.93801,-0.00169,-0.002181,0.007719,0.14522,0.56631,-0.53056,lieback,921
-4.7633,-0.41829,8.6742,-0.005739,0.034479,-0.009029,0.18809,0.529,-0.73174,-0.61843,1.4878,9.6652,0.023316,0.007468,-0.013346,-0.33781,-0.10165,-0.95888,-0.34956,-6.9804,6.8845,3.20E-05,0.009949,-0.002388,-0.066659,0.79947,-0.20894,-0.73163,9.6066,-1.7035,0.013877,0.007681,-0.000589,0.30431,-0.55211,0.55387,-0.28773,-9.7838,0.93754,-0.003408,-0.005015,0.000481,0.14436,0.56539,-0.53151,lieback,922
-4.7335,-0.40372,8.6745,-0.013001,0.039147,0.000976,0.18963,0.52805,-0.73046,-0.57904,1.444,9.6944,0.009632,-0.002048,0.008059,-0.33699,-0.10283,-0.95829,-0.36409,-7.024,6.8655,-0.008765,-0.015678,-0.005991,-0.067537,0.79924,-0.20885,-0.73906,9.5917,-1.7186,0.006861,0.002408,-0.005042,0.30509,-0.54977,0.55337,-0.28772,-9.7688,0.92264,0.000262,-0.002386,-0.003129,0.14486,0.56685,-0.53165,lieback,923
-4.7636,-0.49223,8.6364,-0.011133,0.041684,-0.00816,0.19005,0.52882,-0.73018,-0.60849,1.4682,9.6894,0.005172,-0.000287,0.007214,-0.33593,-0.10296,-0.95797,-0.35926,-7.0192,6.9095,-0.00361,-0.002702,0.001991,-0.067043,0.79858,-0.20906,-0.70155,9.5692,-1.7028,0.002432,0.021762,-0.00403,0.30582,-0.55071,0.55394,-0.28774,-9.7987,0.95245,-0.011495,0.016501,0.002455,0.14347,0.56603,-0.53075,lieback,924
-4.8081,-0.44745,8.6438,0.011449,0.03442,-0.002628,0.19153,0.52828,-0.72999,-0.60591,1.4198,9.6892,0.013155,-0.010898,0.007975,-0.33666,-0.10312,-0.95709,-0.37145,-7.0046,6.887,0.003626,-0.004567,-0.002422,-0.067222,0.8,-0.2076,-0.71654,9.5916,-1.6731,-0.004057,0.009462,0.006479,0.30498,-0.55108,0.55377,-0.2727,-9.769,0.96772,-0.003404,-0.00954,-0.001365,0.14416,0.56696,-0.53021,lieback,925
-4.7486,-0.4628,8.6591,-0.002123,0.027187,-0.016289,0.19112,0.52984,-0.73015,-0.63792,1.4876,9.6894,0.035713,-0.002217,-0.006388,-0.33675,-0.10321,-0.95866,-0.36903,-7.0071,6.914,0.010128,-0.006657,-0.014783,-0.066801,0.79767,-0.20927,-0.71659,9.5917,-1.6957,0.003443,0.020004,-0.010213,0.3052,-0.55052,0.55259,-0.28023,-9.7838,0.95261,-0.008744,0.006539,-0.003049,0.1428,0.56736,-0.53239,lieback,926
-4.7783,-0.46247,8.6365,-0.005733,0.031727,-0.01267,0.19022,0.52944,-0.72937,-0.63305,1.478,9.6748,0.014156,0.000559,0.004473,-0.33807,-0.10398,-0.95924,-0.36411,-7.0143,6.8751,0.002642,0.010978,0.001143,-0.066762,0.7974,-0.20851,-0.74653,9.6065,-1.6888,0.008562,-0.001108,-0.002414,0.30553,-0.55082,0.55366,-0.28777,-9.7986,0.92256,-0.00872,-0.004285,-0.006736,0.14393,0.56763,-0.53143,lieback,927
-4.793,-0.41791,8.6367,-0.002153,0.029106,-0.005358,0.19047,0.53049,-0.72978,-0.60846,1.4634,9.6943,-0.000194,-0.009188,-0.000793,-0.33728,-0.10282,-0.95883,-0.35441,-7.0071,6.9044,0.005662,-0.001241,-0.014773,-0.067143,0.79832,-0.20855,-0.70928,9.5994,-1.748,0.015831,-0.009944,-0.00954,0.30566,-0.55094,0.5534,-0.27278,-9.7912,0.92283,-0.008906,0.006797,0.009612,0.14406,0.5675,-0.53156,lieback,928
-4.7931,-0.44736,8.5917,-0.00219,0.027416,0.003766,0.19026,0.52968,-0.7287,-0.61832,1.4707,9.6821,0.020385,0.005041,0.012451,-0.33724,-0.10387,-0.95828,-0.3544,-7.0047,6.8897,-0.003439,-0.003815,-0.005957,-0.067143,0.79832,-0.20855,-0.73155,9.5916,-1.7035,-0.005653,-0.001098,-0.002419,0.30482,-0.55054,0.55336,-0.27278,-9.7912,0.92283,-0.001523,-0.004226,-0.004952,0.14331,0.56617,-0.53102,lieback,929
-4.7484,-0.44787,8.6294,-0.016674,0.025675,-0.001712,0.18968,0.52971,-0.7294,-0.60855,1.478,9.6822,0.010585,-0.006563,-0.002644,-0.33653,-0.10305,-0.95943,-0.36411,-7.0289,6.8998,0.001761,0.000961,0.001119,-0.066409,0.79765,-0.209,-0.73148,9.5915,-1.6734,-0.003636,0.009457,-0.012933,0.30549,-0.55117,0.55261,-0.28772,-9.7913,0.96741,0.009263,0.001266,-0.001316,0.14466,0.56644,-0.53085,lieback,930
-4.7932,-0.46235,8.6364,0.008678,0.020042,-0.007129,0.1918,0.52931,-0.72998,-0.62071,1.4586,9.6869,0.010749,0.00306,-0.013269,-0.33714,-0.10301,-0.96103,-0.36417,-6.9998,6.909,-0.008984,-0.002722,0.002868,-0.066525,0.79882,-0.20879,-0.73157,9.5917,-1.711,0.001547,0.004172,-0.005912,0.30479,-0.55065,0.5527,-0.28772,-9.7988,0.97486,-0.019595,-0.002481,-0.003983,0.14322,0.56618,-0.53236,lieback,931
