T_ax,T_ay,T_az,T_gx,T_gy,T_gz,T_mx,T_my,T_mz,RA_ax,RA_ay,RA_az,RA_gx,RA_gy,RA_gz,RA_mx,RA_my,RA_mz,LA_ax,LA_ay,LA_az,LA_gx,LA_gy,LA_gz,LA_mx,LA_my,LA_mz,RL_ax,RL_ay,RL_az,RL_gx,RL_gy,RL_gz,RL_mx,RL_my,RL_mz,LL_ax,LL_ay,LL_az,LL_gx,LL_gy,LL_gz,LL_mx,LL_my,LL_mz,action,id
-0.14501,0.48696,1.016,0.31172,0.026735,-0.12679,-0.57711,0.49458,-0.35192,0.29332,4.0492,-0.91785,0.46276,-0.1284,0.048129,-0.38678,-0.29997,-0.63206,0.044062,-1.1774,-2.6666,-1.0603,-0.10223,0.45281,-0.57622,0.22526,0.45976,0.93598,0.47586,-1.0157,0.1722,0.13017,0.065154,0.52049,-0.051312,0.48162,-0.29051,-2.5667,1.6528,0.81722,0.049935,-0.32251,0.51761,0.12069,-0.42059,jump,159
2.125,0.007787,1.4181,0.30579,0.008623,-0.053527,-0.57565,0.48473,-0.35778,1.1008,2.597,0.50955,-0.046106,-0.25498,-0.33251,-0.38369,-0.3013,-0.62597,1.5622,-3.4246,-1.0153,-0.51118,-0.48473,0.71073,-0.55749,0.22165,0.47631,-0.25094,3.5133,-0.24,0.31004,0.035756,0.33433,0.51273,-0.053078,0.48272,-1.3021,-1.8767,0.076061,0.4193,-0.15397,-0.6879,0.50506,0.12199,-0.43152,jump,160
3.4501,0.053418,2.1746,0.066337,0.036228,0.041045,-0.56008,0.47894,-0.37347,1.281,4.2768,2.0592,-0.46529,-0.36721,-0.27777,-0.37491,-0.29058,-0.62385,5.2904,-4.1043,0.4174,1.1617,-0.40321,0.85244,-0.53073,0.24804,0.48899,-4.2744,1.3368,-3.7777,-1.1262,0.6135,0.7322,0.49556,-0.069891,0.49448,-3.9041,-1.057,-4.3888,0.13034,0.36249,-0.75863,0.48558,0.1267,-0.44436,jump,161
11.103,-0.16828,5.2159,-0.011961,-0.94661,0.10717,-0.55654,0.47778,-0.36079,5.4322,15.648,7.4617,-1.9186,-0.81705,0.33354,-0.38148,-0.25302,-0.62728,17.991,-5.9927,0.80903,2.9937,-0.11292,0.006257,-0.51276,0.29809,0.47593,-56.507,51.685,7.154,-0.76613,0.75729,1.6105,0.45713,-0.12763,0.51118,-48.667,-25.927,12.689,1.0826,-0.30938,-1.7571,0.47945,0.10943,-0.44652,jump,162
33.742,-1.1372,11.276,-0.50356,-1.9571,-0.2414,-0.56998,0.47062,-0.32871,11.913,19.226,12.836,0.13695,-0.62226,0.38609,-0.39559,-0.22445,-0.61956,22.496,-3.9638,-1.6275,3.4029,0.65904,-0.74795,-0.5097,0.34701,0.43651,-11.578,-35.531,-1.4681,-2.2976,2.1728,2.6277,0.42718,-0.20811,0.51155,-16.567,33.484,-5.735,0.52047,1.5902,-2.055,0.47052,0.11527,-0.45325,jump,163
19.103,-0.24627,16.14,0.066463,0.68347,-0.18749,-0.5732,0.46958,-0.31807,5.2002,22.107,15.809,0.1901,0.74283,-0.73526,-0.37596,-0.24896,-0.62128,21.691,-0.078178,2.7084,0.72432,-0.32993,-0.62052,-0.51735,0.36111,0.41059,-19.818,-5.4396,-1.6439,4.2578,-0.75941,-1.4025,0.4337,-0.12907,0.533,-16.489,1.4019,-0.67978,-3.2457,-0.88937,1.4114,0.45882,0.17682,-0.44739,jump,164
22.579,0.13839,13.006,0.45962,0.79589,-0.015784,-0.56661,0.46686,-0.34163,3.0005,20.61,10.622,-0.4406,0.38281,-0.19652,-0.3697,-0.25176,-0.63162,23.407,-0.84547,3.2417,-3.9184,-0.10896,-1.0198,-0.52628,0.31998,0.43706,-18.328,5.0697,-5.745,0.64729,-0.62721,-0.2564,0.45293,-0.085849,0.52688,-20.309,-0.52422,-4.5151,-0.52809,-0.68142,0.63268,0.45489,0.18774,-0.44759,jump,165
16.057,0.90368,5.1261,-0.08422,0.65499,-0.25132,-0.57573,0.46323,-0.34986,3.8018,15.181,10.193,-1.1931,0.33714,-0.46417,-0.38002,-0.2327,-0.64735,17.425,-11.222,-2.1135,-6.0801,0.35106,-0.9329,-0.55276,0.2014,0.47447,-18.004,1.584,-2.373,-1.4489,0.17218,-1.4198,0.4656,-0.10296,0.51553,-20.26,-4.4804,-1.2375,0.51817,0.28929,1.2518,0.47431,0.16384,-0.44246,jump,166
9.9141,-0.41841,3.4443,-0.11332,0.81407,-0.35766,-0.58234,0.4602,-0.367,4.2443,8.3615,6.5583,-1.6027,0.44641,-1.2019,-0.37074,-0.21485,-0.67061,9.7747,-8.8718,-1.9794,-2.5855,0.64163,-0.58579,-0.57951,0.11001,0.47926,-9.4067,1.1694,-0.87915,-0.58706,-0.19037,-1.3652,0.49109,-0.083355,0.49963,-8.5931,-4.0217,1.546,0.52255,-0.08076,1.1166,0.49434,0.12248,-0.43969,jump,167
2.7596,-1.6478,0.97187,-0.49695,0.55413,-0.16551,-0.58398,0.46351,-0.37703,1.3844,0.71746,-0.88749,-1.7019,0.26373,-1.1077,-0.35983,-0.20059,-0.69109,2.3324,-7.0664,0.49257,0.81129,0.4963,0.22129,-0.59659,0.075936,0.48226,-2.6444,3.301,-1.9687,-0.32275,-0.18997,-0.52766,0.51016,-0.065749,0.49036,-4.4113,-2.9056,1.5225,-0.11045,0.20306,0.3547,0.51224,0.10854,-0.42794,jump,168
-3.8189,0.20071,0.29975,-0.36879,-0.10481,0.094966,-0.58817,0.47063,-0.37657,0.70889,-4.2663,-3.0969,-0.6505,0.1041,-0.60237,-0.36077,-0.1836,-0.70521,-2.9702,-1.6915,1.0962,1.7587,0.54482,0.89799,-0.6087,0.12106,0.46385,0.55853,1.9081,0.52089,-0.069665,0.11308,-0.054607,0.51528,-0.064088,0.48954,0.27468,-5.0799,1.7527,-0.30755,-0.1303,0.19265,0.52419,0.10567,-0.42184,jump,169
-4.9379,1.431,-3.1332,-0.41791,-0.50702,-0.034939,-0.59769,0.47993,-0.35672,-1.0486,-3.7911,-4.0339,0.3656,0.047611,-0.017323,-0.35776,-0.1878,-0.70837,-3.0257,-2.0722,-1.5753,-0.52097,0.38552,1.7553,-0.61466,0.15834,0.44903,1.0118,3.5922,0.025411,0.65789,-0.17671,0.053145,0.51772,-0.057994,0.48991,0.81319,-4.8686,0.43248,-0.58686,-0.42338,-0.15079,0.51938,0.11261,-0.42724,jump,170
-1.4738,0.4179,-1.2928,0.000821,0.34899,-0.25652,-0.59796,0.47822,-0.35181,-1.1092,-2.5577,-2.4052,1.6448,-0.19412,0.445,-0.35266,-0.20794,-0.6975,-0.12493,-4.6187,-3.1912,-1.6926,-0.053396,2.8876,-0.5987,0.22373,0.43657,-0.28826,0.70714,-0.080115,0.12182,0.10095,0.073904,0.51633,-0.053349,0.4885,-0.1375,0.428,-0.40611,-0.18811,-0.016163,-0.17597,0.51229,0.1198,-0.43246,jump,171
1.6059,0.082208,0.5192,-0.19027,-0.048105,-0.38602,-0.59877,0.4716,-0.34948,-0.042135,-1.0306,-1.3636,2.6654,-0.52506,0.72868,-0.36488,-0.25382,-0.66838,1.8021,-5.3504,-4.0099,-1.7481,-0.68238,3.9289,-0.55987,0.26753,0.46219,-0.94827,1.1848,-0.12391,0.12783,0.32323,0.30323,0.50726,-0.057245,0.49447,-0.42476,-2.0495,1.3307,0.3055,0.086446,-0.24318,0.50753,0.12097,-0.43479,jump,172
2.0064,0.1421,1.418,-0.20976,-0.20202,-0.26309,-0.59897,0.4646,-0.3433,2.458,6.2888,2.1242,2.4029,-0.75498,0.2163,-0.38174,-0.30343,-0.62425,3.899,-8.6771,-4.4386,-0.48834,-1.4175,4.8079,-0.49574,0.3066,0.51424,-2.1201,11.018,-6.6414,-0.64593,0.20001,0.85289,0.49327,-0.07238,0.50224,-2.0106,-7.7148,-2.2379,0.45775,0.13162,-0.68285,0.49217,0.12929,-0.44231,jump,173
4.4543,0.48097,0.69263,-0.46773,-0.79152,-0.13301,-0.59856,0.46446,-0.32326,2.8328,12.278,4.4919,-0.25192,-0.98698,-0.028873,-0.41523,-0.31291,-0.61166,6.6638,-11.67,-5.7187,-0.086904,-2.2,5.4052,-0.38154,0.39022,0.55061,-8.3564,4.7191,-3.9084,-0.50475,0.3887,1.0386,0.46835,-0.11608,0.50929,-7.1456,-1.5625,-9.3238,2.0645,0.79514,-0.5221,0.47782,0.11976,-0.45391,jump,174
25.366,1.8465,10.083,-0.86582,-1.5161,-0.27376,-0.60043,0.46445,-0.28764,7.2435,19.186,9.2777,-2.043,-1.1185,0.77663,-0.41636,-0.25409,-0.60287,12.941,-24.012,-8.8466,-0.12676,-2.8937,5.06,-0.22998,0.44412,0.58573,-17.327,-2.0856,4.0828,0.34818,-0.63063,2.5009,0.43772,-0.15806,0.52446,-24.854,2.0012,1.4668,1.0237,-1.3903,-1.6296,0.47291,0.099719,-0.46001,jump,175
26.204,-5.4906,16.384,-1.2364,-0.18824,-0.27982,-0.61556,0.46803,-0.24876,10.363,19.219,14.656,0.84519,0.093818,-0.11054,-0.4471,-0.2449,-0.58458,8.521,-22.132,-7.5942,0.53015,-3.4662,4.5939,-0.050308,0.50702,0.58969,-17.256,-17.893,-0.58842,2.0269,0.12796,0.761,0.40114,-0.18843,0.54226,-21.629,22.13,0.46975,-1.5599,0.13931,-0.63307,0.46228,0.11753,-0.46218,jump,176
23.3,-0.36558,9.7245,0.6396,0.95239,0.11136,-0.61558,0.46489,-0.24928,2.8238,17.993,12.41,0.72284,0.58236,-0.18582,-0.43088,-0.26377,-0.58778,4.7075,-22.722,-6.451,-0.2872,-3.8083,4.2396,0.11751,0.50076,0.58958,-27.178,1.2221,-3.4499,1.6146,-0.37959,-0.55411,0.41569,-0.13079,0.54681,-18.317,6.9312,-2.8326,-1.6442,0.10463,1.4924,0.46302,0.15218,-0.4515,jump,177
20.444,0.070996,8.176,0.87514,1.2578,0.091779,-0.61008,0.45825,-0.27817,3.8819,21.225,9.8424,-0.00107,0.53857,0.051654,-0.41891,-0.27216,-0.5977,-1.6055,-16.646,-2.6596,0.50369,-3.6467,3.4023,0.26064,0.47347,0.56773,-19.301,3.7486,-2.8441,-0.61052,-0.46342,-0.84488,0.43403,-0.10787,0.5387,-22.107,-6.9504,-1.6863,-0.21544,-0.99654,0.7494,0.46272,0.153,-0.45354,jump,178
13.208,-0.063304,4.3819,0.35716,0.82857,0.17773,-0.60657,0.45685,-0.31099,5.0897,12.688,7.3124,-0.96768,0.61128,-0.079737,-0.41409,-0.26403,-0.61579,-3.0667,-8.3725,-0.63746,-0.37652,-3.6268,2.6156,0.3937,0.44796,0.5221,-15.76,-1.3877,-1.7094,-0.92973,-0.72232,-1.7196,0.45818,-0.11045,0.52279,-15.707,-1.1424,-0.51652,0.58757,0.43738,1.0967,0.48387,0.11989,-0.44684,jump,179
7.4591,-0.11206,2.1591,0.073477,1.1828,0.1186,-0.60226,0.45985,-0.33659,3.2305,4.6359,1.9707,-1.4526,0.45052,-0.14041,-0.40873,-0.24764,-0.63924,-1.1852,-4.5949,-0.16611,0.29921,-3.4764,1.7009,0.50241,0.41757,0.46926,-7.2425,3.3057,-0.28271,-0.31917,-0.51917,-1.4015,0.4878,-0.089433,0.50255,-6.2068,-1.8986,2.2346,-0.10508,-0.1028,0.80114,0.50189,0.097049,-0.44058,jump,180
-0.3303,1.1521,1.8248,-0.090894,0.16059,0.1512,-0.59316,0.46148,-0.37139,1.0647,-5.44,-3.0612,0.03673,0.11985,0.39319,-0.40011,-0.23858,-0.65228,0.89843,-2.5922,-1.5582,3.2384,-3.4243,1.5886,0.5925,0.42657,0.35445,-2.3173,2.727,-0.72338,-0.12447,-0.208,-0.62314,0.51902,-0.064613,0.48492,-1.3043,-3.3943,0.38573,-0.86301,0.022604,0.33948,0.51212,0.094811,-0.43199,jump,181
-3.1842,1.0628,-1.6448,-0.1185,-0.72606,0.18005,-0.60225,0.46445,-0.36128,-0.40797,-2.58,-0.85764,1.1774,-0.38259,0.66853,-0.41259,-0.26025,-0.64262,2.8655,3.7975,-1.0087,3.2217,-2.8057,2.1897,0.66646,0.42459,0.21122,0.34034,3.9744,1.2796,0.31804,0.010325,-0.59662,0.52792,-0.050523,0.47891,1.7703,-6.1144,0.78898,-0.89037,-0.18389,0.32513,0.52095,0.10433,-0.42569,jump,182
-4.4321,1.0355,-3.4304,0.001368,-0.027903,-0.33189,-0.61553,0.46595,-0.33852,-0.22842,-0.43473,0.23236,0.92,-0.411,0.61661,-0.43743,-0.2633,-0.63346,2.9373,1.5162,-0.54249,-0.2412,-1.7415,2.3697,0.72079,0.38072,0.13387,1.2816,8.5423,-1.4003,0.3435,-0.13068,0.002316,0.52657,-0.042433,0.47962,0.16727,-5.6109,-0.058609,-0.44465,-0.0555,-0.16464,0.52209,0.12075,-0.42206,jump,183
-0.83194,-0.33332,0.00553,-0.040593,0.10534,0.25802,-0.60942,0.4655,-0.34345,0.5338,3.036,-1.4703,0.80707,-0.27225,0.21336,-0.44678,-0.27396,-0.61977,3.5476,0.5289,-2.6457,-2.3324,-1.0931,2.6567,0.76026,0.29595,0.11121,0.14286,3.2363,-1.8001,0.051882,0.065826,0.46056,0.52168,-0.048299,0.481,-0.75356,-0.62991,-0.41937,0.032237,0.097077,-0.4287,0.5168,0.13098,-0.42242,jump,184
1.1526,-0.8727,1.2184,-0.18903,-0.090042,0.39843,-0.59592,0.47596,-0.34163,0.50802,3.4108,-0.2924,0.2636,-0.21248,-0.28594,-0.44269,-0.28274,-0.60864,1.2255,-0.85806,-0.12369,-2.4317,-0.51477,3.0826,0.79061,0.19473,0.11113,-1.2542,1.5544,0.88254,0.026113,-0.014323,0.51807,0.51227,-0.06025,0.48592,0.082455,-2.9984,0.69415,0.45031,-0.31504,-0.61726,0.50363,0.13507,-0.43208,jump,185
2.6896,-0.24979,1.7042,0.28577,0.24643,0.5018,-0.57915,0.47694,-0.3501,0.97207,5.7884,2.351,-0.72357,-0.21998,-0.55569,-0.43396,-0.29015,-0.59859,-4.5144,-2.8912,2.6585,-1.7739,-0.39075,3.057,0.79582,0.068136,0.11034,-3.4132,2.0051,-1.3299,-0.77033,0.35582,0.90008,0.49624,-0.083528,0.49214,-2.581,-0.35942,-0.55412,0.11469,0.015731,-0.67917,0.48264,0.14458,-0.44452,jump,186
8.3123,1.0856,2.9494,0.31382,-0.30138,0.1583,-0.56429,0.47491,-0.35372,2.1028,12.293,6.8523,-2.3713,-0.61856,-0.27805,-0.43134,-0.2537,-0.61117,-15.668,-6.3806,1.7139,-1.4926,-0.33977,2.585,0.793,-0.033378,0.096614,-38.826,27.183,-3.7197,-2.3225,1.8889,1.7004,0.46282,-0.13926,0.50588,-28.095,-42.55,-3.8485,3.1006,1.9771,-2.007,0.47719,0.13051,-0.44605,jump,187
24.825,1.1874,16.701,-1.1063,-1.0999,0.89901,-0.55087,0.4841,-0.33854,9.6973,16.453,12.697,0.3221,-0.84146,0.68941,-0.43892,-0.19711,-0.61304,-17.032,-8.5334,6.0242,-2.219,-0.33145,1.8478,0.79479,-0.10124,0.078868,-13.975,-23.485,3.5581,-1.9138,0.76642,2.7062,0.43648,-0.19992,0.50944,-12.51,29.04,-0.83688,2.1203,1.2225,-2.6418,0.46001,0.13645,-0.45843,jump,188
21.028,-5.419,8.8387,0.31536,-0.54874,-0.80417,-0.56748,0.49774,-0.28153,9.7943,18.632,17.717,-0.0678,0.52946,-0.36489,-0.42917,-0.20774,-0.6089,-21.177,-12.936,5.6419,-2.5569,-0.70355,1.1898,0.78707,-0.15436,0.043717,-15.799,-8.0429,-1.2827,4.185,-1.0216,-0.99206,0.42202,-0.16684,0.5308,-16.253,5.8964,-4.4891,-4.5148,-1.6567,1.4461,0.4576,0.17908,-0.44706,jump,189
21.393,0.42385,10.685,1.7025,1.1918,0.006784,-0.56808,0.47619,-0.32104,3.824,18.996,13.507,0.20733,0.32263,-0.059911,-0.4186,-0.21395,-0.62234,-21.417,-9.5498,5.6478,-0.54504,-0.83966,0.61534,0.7848,-0.17904,0.013487,-22.754,4.5499,1.3852,0.86689,-1,-0.21977,0.44326,-0.11365,0.52955,-21.435,-2.6003,-3.2248,-0.41091,-0.50385,0.12225,0.45313,0.20543,-0.44084,jump,190
16.668,-0.52381,8.8673,-0.51236,0.71564,-0.10148,-0.56939,0.47053,-0.34531,3.2719,14.92,10.942,-0.87837,0.302,-0.25987,-0.43126,-0.20539,-0.63237,-15.501,-6.6332,3.8089,-0.075435,-0.76479,0.41223,0.77625,-0.1912,-0.017682,-18.24,-2.364,-3.7842,-1.4688,0.16193,-0.92927,0.46502,-0.12612,0.50982,-17.563,1.7336,-4.4029,0.36412,0.55943,1.0209,0.46373,0.19082,-0.43861,jump,191
10.071,-1.2039,5.0148,0.026385,0.58762,-0.28894,-0.57459,0.47153,-0.35111,4.3441,7.3329,5.7036,-0.75663,0.34087,-0.32391,-0.42955,-0.19769,-0.64525,-7.3923,-0.48117,0.75871,0.16202,-0.88482,0.2986,0.77985,-0.2,-0.039311,-13.838,2.6975,-1.0149,-0.23059,-1.0058,-1.9043,0.48873,-0.11065,0.49345,-12.476,-8.633,-1.2741,0.31678,-0.44026,1.7425,0.48861,0.15069,-0.43381,jump,192
4.5158,-1.2764,2.7859,0.39161,0.45282,-0.17544,-0.57601,0.4664,-0.3751,3.1269,2.9213,0.57207,-0.43018,0.22926,-0.44908,-0.42517,-0.19989,-0.65872,-0.17769,-0.79656,-0.63748,0.10041,-0.60383,-0.59882,0.79109,-0.19293,-0.060365,-5.0871,3.5437,-1.3352,-0.57682,0.003208,-0.94089,0.51398,-0.084772,0.47752,-6.3721,-2.663,3.1263,0.50527,0.3155,0.46066,0.50943,0.13144,-0.42186,jump,193
0.078312,1.0116,-0.94886,0.3935,-0.27108,-0.065261,-0.58577,0.45809,-0.38524,1.3184,-1.6882,-1.2877,0.57918,0.2703,-0.21186,-0.42349,-0.2141,-0.66412,-0.6264,2.1582,-0.55878,0.65552,-0.17315,-0.87359,0.801,-0.16717,-0.065029,-1.6128,2.3318,-0.61875,0.28138,-0.008148,-0.58299,0.52699,-0.072062,0.47198,-0.89088,-2.7702,0.82775,-0.73972,0.11554,0.17949,0.52385,0.12883,-0.41138,jump,194
-3.0872,1.8465,-3.2955,0.011888,-0.18381,-0.002722,-0.59876,0.45466,-0.37987,-0.18244,-1.917,-1.5556,1.0083,0.31907,-0.093612,-0.41486,-0.24208,-0.66181,0.58154,2.5796,-0.60159,-0.71029,0.062472,-0.72768,0.80774,-0.13988,-0.066984,1.6737,8.7825,0.73091,0.17344,-0.31012,0.007368,0.53617,-0.058227,0.46572,2.1296,-7.1528,2.436,-0.42131,-0.54537,0.10077,0.52445,0.13951,-0.41049,jump,195
-3.0589,0.58151,-1.9753,-0.34464,0.18075,-0.099595,-0.59809,0.45524,-0.37236,-1.1188,-1.374,-1.5127,0.85969,0.05104,0.078602,-0.40388,-0.2634,-0.65373,0.13738,-0.095058,-0.077664,-0.70103,0.39935,-0.57899,0.81066,-0.11197,-0.064209,0.89034,3.2831,-1.515,0.21207,0.15845,0.25121,0.53429,-0.056981,0.46456,0.93418,-3.5426,-0.78722,-0.23938,-0.03139,-0.2414,0.51677,0.13897,-0.41961,jump,196
0.23461,-1.2499,1.0523,-0.089568,-0.021008,-0.15451,-0.59662,0.45149,-0.37036,-0.19929,-0.019921,-0.78877,1.228,-0.17958,0.11561,-0.4014,-0.28337,-0.64052,-0.87448,-0.17901,0.76911,-0.38929,0.46359,-0.14252,0.80781,-0.099426,-0.055204,-0.41654,0.20508,1.4786,0.33211,-0.037321,0.18764,0.52626,-0.060304,0.46885,-1.3225,-1.4182,1.4666,0.40533,0.086962,-0.29189,0.51073,0.14373,-0.4203,jump,197
1.6745,-0.98688,0.93063,0.17004,-0.272,-0.18029,-0.59325,0.44845,-0.37089,1.0709,5.8152,1.3455,0.8249,-0.2754,-0.32511,-0.39662,-0.31064,-0.62246,-2.6744,-1.1187,1.6873,-0.53599,0.40953,0.21869,0.80749,-0.10354,-0.046605,-1.2499,1.2034,-1.2856,0.31967,0.31087,0.49018,0.51752,-0.064639,0.47591,-1.0747,-1.0382,1.4121,0.30201,0.014141,-0.67665,0.49752,0.15035,-0.43001,jump,198
4.8518,0.20488,2.2459,0.53316,-0.15522,-0.33491,-0.59125,0.43354,-0.37452,0.35968,7.835,4.2791,-0.90143,-0.52389,-0.63209,-0.37391,-0.29623,-0.60405,-9.6943,-3.2559,2.6279,-0.1701,0.01932,0.59588,0.79859,-0.11992,-0.044441,-5.9336,0.42643,-2.8946,-0.37103,0.19082,0.67363,0.49852,-0.086437,0.48546,-6.1798,1.1359,-6.7674,0.66682,0.44646,-0.33699,0.48201,0.16291,-0.43345,jump,199
16.183,2.9872,6.342,1.4331,0.024582,-0.53367,-0.58566,0.40689,-0.38745,4.2082,14.707,9.8827,-1.6366,-1.2681,0.42458,-0.39883,-0.25772,-0.61781,-18.93,-9.9446,4.8855,0.74643,0.43812,0.47263,0.78746,-0.14024,-0.044055,-48.796,27.291,11.162,0.97227,-0.27854,1.9884,0.46798,-0.12914,0.50237,-33.189,-1.7892,11.298,0.91747,-1.5501,-0.56543,0.47919,0.138,-0.44492,jump,200
30.521,1.7208,20.113,-0.82827,-0.69866,0.56281,-0.58691,0.40186,-0.38066,11.822,21.66,13.898,0.19605,-0.09531,0.22604,-0.43245,-0.23983,-0.60272,-19.966,-7.9433,7.368,0.75368,0.03795,-0.058241,0.77411,-0.15341,-0.032194,-18.539,-32.402,-6.5714,0.51778,2.409,0.87771,0.42943,-0.20068,0.51123,-18.432,23.637,-11.77,-1.3464,1.4966,-0.72568,0.47799,0.12878,-0.4464,jump,201
22.272,0.40195,10.692,-0.36206,1.0071,-0.29884,-0.59829,0.4097,-0.35501,6.1195,18.917,17.086,-0.63725,0.77164,-0.15856,-0.41364,-0.24012,-0.61529,-22.531,-11.959,6.3697,-0.30821,0.25225,-0.43633,0.77755,-0.14135,-0.024244,-27.38,1.4985,0.23007,2.3894,-0.054783,-0.80479,0.44797,-0.1013,0.52281,-28.15,-1.8024,-0.2205,-2.2665,-0.5239,0.36126,0.46051,0.18812,-0.43893,jump,202
19.124,2.0347,8.8876,-0.45554,0.81854,0.27787,-0.58606,0.41483,-0.37445,2.5458,17.654,11.189,-0.42492,0.26926,0.00679,-0.39902,-0.23551,-0.62687,-18.897,-8.8123,4.4164,0.69404,-0.059675,-0.40091,0.78876,-0.12657,-0.018252,-16.446,2.1165,-6.2742,-0.536,-1.1214,-0.33563,0.46542,-0.10228,0.50805,-19.937,2.7275,-5.5685,-0.18557,0.14018,1.0042,0.46605,0.19534,-0.43202,jump,203
12.884,-0.049003,8.8939,-0.5475,0.26908,0.003996,-0.58411,0.43041,-0.37803,2.7419,11.539,8.2552,-1.0829,0.071781,-0.25648,-0.40733,-0.22543,-0.64311,-10.41,-3.3724,1.9907,0.14775,0.20261,-0.51992,0.79655,-0.1101,-0.011979,-16.038,1.9828,-4.405,-1.2304,0.072001,-1.8882,0.48339,-0.1036,0.49531,-18.279,-8.2475,0.95251,1.1835,-0.068307,1.4696,0.49021,0.16239,-0.42469,jump,204
7.148,-0.89816,2.9725,0.036328,0.53219,-0.035536,-0.59038,0.43377,-0.38348,2.8325,5.2273,2.0196,-0.54146,0.15216,-0.36824,-0.41303,-0.21833,-0.65534,-1.4982,-0.30186,-1.8666,-1.8962,0.51207,-1.001,0.80518,-0.082507,0.000868,-6.9858,2.3523,1.9671,-1.0581,0.21341,-1.063,0.5031,-0.089294,0.48342,-7.4746,-2.991,2.27,0.57399,0.043486,0.80197,0.50865,0.12449,-0.4227,jump,205
0.88065,-1.4502,1.6529,-0.50625,-0.021976,0.079398,-0.59011,0.44014,-0.39087,2.0131,-0.31637,-1.6953,0.081296,0.14841,-0.31481,-0.40176,-0.22878,-0.66631,1.1766,-3.1485,-0.92322,-1.4036,0.65455,-1.0897,0.81648,-0.041732,0.016392,-1.8889,0.94205,-0.37516,-0.18328,0.27078,-0.47546,0.53155,-0.05687,0.46603,-2.2613,-2.3744,0.56657,-0.80109,-0.030205,0.14309,0.52285,0.12,-0.41192,jump,206
-2.0713,-0.1972,-1.9132,-0.17436,-0.39522,0.076466,-0.6042,0.45157,-0.37026,0.80472,-3.1469,-0.97675,0.48104,0.37856,-0.14228,-0.39645,-0.24687,-0.66803,0.69221,-1.8072,-1.3769,0.9657,0.97913,-1.2754,0.81796,-0.00228,0.045903,-0.039829,5.7905,2.5006,0.61691,-0.40323,-0.14725,0.53704,-0.045,0.4612,2.2208,-5.1883,0.26115,-1.2589,-0.37919,0.04862,0.52513,0.14136,-0.40646,jump,207
-4.6376,0.66986,-2.3747,-0.018598,0.30585,0.085271,-0.60512,0.45727,-0.36693,-0.57006,-3.7488,-1.8094,0.6791,0.38266,0.38039,-0.39878,-0.25476,-0.66671,0.59349,3.6071,0.41251,-0.077978,1.4243,-0.74175,0.81242,0.027852,0.082167,1.2634,5.7644,-2.6057,0.93756,-0.037996,0.37916,0.53622,-0.050032,0.45984,1.0297,-5.4683,0.73338,-0.51084,-0.32277,-0.28062,0.52178,0.15362,-0.40761,jump,208
-0.61825,0.46002,-0.56971,0.40227,0.27086,-0.22086,-0.59853,0.45231,-0.37562,-0.76136,-0.92468,-1.1901,1.6825,0.057913,0.57528,-0.39473,-0.27738,-0.65637,-0.21053,0.64597,0.60833,-0.27317,1.8623,-0.247,0.80307,0.037747,0.13568,0.51778,0.53337,-0.8141,0.018048,0.033884,0.27452,0.53191,-0.050643,0.46363,-0.69615,-1.9288,-0.788,-0.32218,-0.010197,-0.2639,0.51295,0.16813,-0.4114,jump,209
1.2948,0.58792,0.66936,0.23161,-0.36975,-0.07399,-0.59933,0.44351,-0.37573,0.19976,1.6454,-0.23431,2.0931,-0.2249,0.40376,-0.39612,-0.31315,-0.63063,-2.0864,-2.0946,0.026114,-0.051587,2.0124,0.35335,0.78436,0.030335,0.19466,-0.52356,3.0521,0.36283,-0.39984,0.34837,0.25787,0.52171,-0.062753,0.46957,-0.6518,-3.2952,1.0993,0.7312,-0.19863,-0.54989,0.50154,0.17089,-0.42125,jump,210
2.0127,0.96124,0.36384,0.00431,-0.51087,-0.027114,-0.59637,0.43292,-0.36886,0.41144,8.0063,1.9931,0.85052,-0.17075,-0.26587,-0.38257,-0.34506,-0.60362,-4.4402,-2.1018,-0.13658,1.0097,1.7196,0.81874,0.75935,0.014286,0.25432,-2.2257,-0.72869,-1.168,-1.1591,0.46121,0.7096,0.50544,-0.085036,0.48058,-2.132,3.8596,-0.62482,0.43549,0.06972,-0.63204,0.47984,0.17946,-0.43423,jump,211
6.1018,0.55932,3.75,-0.061358,-0.51057,-0.045794,-0.59493,0.43161,-0.35489,0.21967,11.711,6.8503,-1.1572,-0.35988,-0.27819,-0.37522,-0.3313,-0.60307,-9.5476,-4.6536,-0.7515,0.92627,1.7733,0.66165,0.73454,-0.00501,0.29798,-15.692,11.034,-8.805,-1.5173,0.29504,-0.12737,0.48468,-0.11588,0.4882,-16.404,-27.716,-10.081,3.1735,1.5276,-0.6721,0.47424,0.16289,-0.44003,jump,212
31.072,0.19852,14.279,0.008469,-0.63183,-0.085959,-0.59303,0.42358,-0.34509,6.5247,24.537,10.72,-0.35932,-0.87601,1.0652,-0.39142,-0.28902,-0.60005,-24.34,-16.091,-4.41,1.5218,2.6674,-0.57481,0.69743,0.002083,0.35952,-13.242,-5.9333,7.9134,-1.5112,0.34529,2.7283,0.45351,-0.17409,0.49765,-10.201,19.774,1.2094,2.2255,0.22643,-2.2532,0.45871,0.15604,-0.4544,jump,213
