T_ax,T_ay,T_az,T_gx,T_gy,T_gz,T_mx,T_my,T_mz,RA_ax,RA_ay,RA_az,RA_gx,RA_gy,RA_gz,RA_mx,RA_my,RA_mz,LA_ax,LA_ay,LA_az,LA_gx,LA_gy,LA_gz,LA_mx,LA_my,LA_mz,RL_ax,RL_ay,RL_az,RL_gx,RL_gy,RL_gz,RL_mx,RL_my,RL_mz,LL_ax,LL_ay,LL_az,LL_gx,LL_gy,LL_gz,LL_mx,LL_my,LL_mz,action,id
8.4074,0.58105,4.953,-0.023247,0.028746,0.001455,-0.68053,-0.551,-0.11732,8.8537,3.3916,2.4343,0.008111,-0.019748,0.017621,-0.58288,-0.54153,0.32994,8.9294,-3.7696,0.93436,-0.002305,-0.011517,-0.001377,-0.58689,-0.067978,-0.47625,-9.6454,-1.7604,-0.24108,-0.005934,0.006242,-0.006683,0.44431,0.33598,-0.53586,-9.7377,0.76376,-0.78087,-0.010323,0.00709,0.011538,0.40954,-0.0366,0.64604,stand,3141
8.385,0.55172,4.9228,0.009277,0.012371,0.001565,-0.67913,-0.55125,-0.11832,8.9073,3.4282,2.3983,0.008171,-0.010881,0.01857,-0.58405,-0.5407,0.32743,9.022,-3.7652,0.89168,-0.005825,-0.002549,-0.003984,-0.58689,-0.067978,-0.47625,-9.6908,-1.6555,-0.24211,0.002015,0.014179,-0.004839,0.44296,0.3366,-0.53515,-9.7602,0.72652,-0.78135,0.002477,-0.00301,-0.003021,0.40919,-0.035687,0.64497,stand,3142
8.3849,0.55889,4.9825,0.016668,0.048281,0.008719,-0.68043,-0.55073,-0.11785,8.8732,3.4184,2.4175,0.013982,0.011798,-0.013375,-0.58527,-0.54144,0.33083,8.9928,-3.7577,0.88622,-0.034619,0.001157,0.007464,-0.58625,-0.066606,-0.47588,-9.6533,-1.6854,-0.24132,-0.006358,0.015942,0.012813,0.4445,0.33755,-0.53728,-9.7977,0.7191,-0.74466,-0.003667,-0.006008,-0.01748,0.40881,-0.036081,0.64509,stand,3143
8.3695,0.56568,5.1689,0.020088,0.008809,0.004342,-0.68023,-0.54994,-0.11904,8.8535,3.3943,2.3833,0.008355,0.000503,0.007944,-0.58448,-0.541,0.32894,8.9635,-3.76,0.89071,-0.036341,0.010157,0.003939,-0.58716,-0.066565,-0.47667,-9.6604,-1.7604,-0.24138,0.011719,0.021195,0.000482,0.44401,0.3375,-0.53575,-9.7677,0.73392,-0.75158,-0.003831,0.003241,-0.00296,0.40913,-0.036474,0.64589,stand,3144
8.3996,0.59531,5.1097,0.011046,0.014301,0.008867,-0.68019,-0.55047,-0.11837,8.8389,3.3797,2.3855,0.02112,0.017163,-0.004525,-0.58493,-0.5411,0.32777,8.9636,-3.811,0.91849,-0.041582,0.01179,-0.001368,-0.58685,-0.066079,-0.47543,-9.6456,-1.7303,-0.24862,-0.004243,0.014165,-0.00221,0.44298,0.33746,-0.53424,-9.7377,0.76371,-0.76593,-0.001209,0.005183,0.004267,0.41093,-0.036452,0.64543,stand,3145
8.4146,0.58058,5.0575,-0.028739,0.019851,0.001491,-0.68073,-0.54969,-0.11853,8.8977,3.3942,2.4127,0.004815,0.013815,0.013388,-0.58618,-0.54214,0.32798,9.0075,-3.8379,0.89517,-0.030639,-0.004757,-0.011094,-0.5878,-0.064375,-0.47701,-9.6605,-1.7304,-0.24142,0.00296,-0.008727,-0.008545,0.44387,0.337,-0.53601,-9.7677,0.74891,-0.76648,0.003317,-0.002017,0.001509,0.41069,-0.036716,0.64569,stand,3146
8.3845,0.53617,5.1092,-0.010614,0.021498,-0.000317,-0.68076,-0.54763,-0.11908,8.8537,3.3699,2.4123,0.006561,0.004948,0.011537,-0.58617,-0.54005,0.32628,9.0026,-3.816,0.88738,-0.03172,-0.004533,-0.002262,-0.58747,-0.064529,-0.47538,-9.6454,-1.7753,-0.24857,0.001252,0.000948,-0.010252,0.44209,0.33728,-0.5361,-9.7527,0.74887,-0.7737,-0.008603,2.30E-05,0.016017,0.40959,-0.03698,0.64487,stand,3147
8.3847,0.55125,5.0421,-0.025097,0.027053,0.006933,-0.68116,-0.54891,-0.11908,8.8291,3.387,2.3952,0.025313,0.003192,0.015817,-0.58597,-0.54027,0.32987,9.0026,-3.8112,0.88485,-0.027472,0.001213,0.00747,-0.58662,-0.062905,-0.47563,-9.653,-1.7454,-0.24125,0.001105,0.01064,-0.003119,0.44334,0.33725,-0.53552,-9.7376,0.79364,-0.78079,-0.001228,-0.001987,0.004218,0.41059,-0.036461,0.64607,stand,3148
8.3699,0.58094,5.0571,-0.044992,0.028916,0.001426,-0.68104,-0.54852,-0.11935,8.8486,3.3967,2.3808,0.00466,-0.010951,0.01147,-0.58517,-0.53895,0.32836,8.9879,-3.7674,0.88631,-0.021922,0.001014,-0.002239,-0.58787,-0.063873,-0.47592,-9.6605,-1.7304,-0.24892,-0.012849,0.012414,-0.015458,0.44155,0.33929,-0.53509,-9.7377,0.74872,-0.75103,-0.004842,-0.009209,0.002372,0.41064,-0.036581,0.64503,stand,3149
8.3843,0.55069,5.1839,-0.06312,0.027262,-0.000409,-0.68074,-0.54745,-0.1212,8.8339,3.3992,2.3832,-0.006005,-0.012801,0.000875,-0.58506,-0.53895,0.32811,9.0026,-3.7699,0.86702,-0.016857,0.010493,0.011038,-0.58674,-0.061373,-0.47568,-9.6606,-1.7303,-0.27143,-0.014719,0.010658,-0.01106,0.44318,0.33928,-0.53553,-9.7677,0.71898,-0.75162,-0.014623,-0.000457,-0.006576,0.4107,-0.036443,0.64398,stand,3150
8.3919,0.50663,5.0717,-0.037734,0.031559,0.001425,-0.68036,-0.54898,-0.12157,8.8486,3.4281,2.4101,-0.013284,-0.025148,0.002655,-0.58665,-0.54045,0.32677,9.0269,-3.77,0.86495,-0.032932,0.008552,0.011906,-0.58572,-0.06167,-0.47513,-9.668,-1.7304,-0.24907,0.01014,0.00711,-0.010199,0.44264,0.33853,-0.53556,-9.7607,0.70339,-0.76497,-0.004803,0.012289,-0.001067,0.41051,-0.036973,0.64373,stand,3151
8.3696,0.49229,4.9969,-0.059327,0.044918,-0.015084,-0.68041,-0.54761,-0.12489,8.8512,3.3579,2.4001,-0.007709,-0.016444,-0.011581,-0.58639,-0.5407,0.32679,8.9635,-3.76,0.88582,-0.027529,0.00946,0.009247,-0.58562,-0.06116,-0.47563,-9.6454,-1.7604,-0.24108,0.002972,0.004469,-0.007577,0.44348,0.33888,-0.535,-9.7381,0.73311,-0.74957,0.00162,0.007639,-0.01017,0.41008,-0.037506,0.64491,stand,3152
8.377,0.53612,5.1021,0.012074,0.030296,-0.004004,-0.68116,-0.54866,-0.1243,8.8882,3.3841,2.4782,-0.006886,-0.00572,0.002709,-0.58643,-0.5391,0.32868,9.0342,-3.7676,0.84302,-0.039334,0.004157,0.019841,-0.58494,-0.059138,-0.47689,-9.6603,-1.7754,-0.24136,0.006665,0.003588,-0.013762,0.44211,0.33852,-0.53519,-9.7531,0.7482,-0.77219,-0.00849,0.010592,0.004352,0.40974,-0.037515,0.64568,stand,3153
8.3991,0.5062,5.1319,-0.007841,0.021297,-0.018582,-0.67999,-0.54981,-0.12478,8.8759,3.3286,2.4341,-0.003258,-0.002189,0.002687,-0.58514,-0.54093,0.32622,8.9831,-3.7965,0.86719,-0.041996,-0.004946,0.019802,-0.58534,-0.057082,-0.47746,-9.6455,-1.7453,-0.2561,0.020772,0.015889,-0.007494,0.44223,0.33853,-0.53544,-9.768,0.76308,-0.73505,-0.005753,-0.000262,-0.001147,0.4104,-0.03725,0.64583,stand,3154
8.4292,0.52113,5.0427,-0.019541,0.046669,-0.002292,-0.6808,-0.54884,-0.12256,8.9225,3.3695,2.4905,0.001218,0.00491,0.00626,-0.58619,-0.54087,0.32808,8.988,-3.8403,0.89492,-0.021887,-0.00265,-0.003137,-0.58557,-0.057333,-0.47697,-9.6465,-1.7234,-0.25585,0.004536,0.007008,-0.000387,0.44288,0.33809,-0.53528,-9.7606,0.70329,-0.73509,0.002337,0.004321,0.002481,0.40961,-0.037128,0.6458,stand,3155
8.3991,0.46937,5.0795,0.018519,0.045402,-0.010445,-0.67958,-0.54855,-0.12451,8.9076,3.3699,2.4199,0.017766,0.031185,-0.019528,-0.58544,-0.54066,0.32543,9.0173,-3.8379,0.86843,-0.020062,-0.001778,-0.00489,-0.58607,-0.056422,-0.47715,-9.6613,-1.746,-0.25612,0.011987,0.011398,-0.015361,0.44074,0.33733,-0.5346,-9.7606,0.74821,-0.76484,0.013234,-0.016436,-0.006732,0.40847,-0.037778,0.64447,stand,3156
8.3844,0.49198,5.0124,0.027577,0.049894,-0.00316,-0.67899,-0.54762,-0.12582,8.8488,3.3288,2.3902,0.015152,0.03824,-0.020375,-0.58427,-0.53952,0.32599,8.9345,-3.8497,0.87227,-0.01812,-0.005552,-0.011985,-0.58578,-0.056822,-0.47625,-9.6389,-1.7459,-0.26317,0.005507,-0.005323,-0.00489,0.44209,0.33757,-0.5348,-9.753,0.7931,-0.79448,0.018619,0.003448,0.000618,0.40944,-0.038162,0.64503,stand,3157
8.3397,0.52161,5.1017,0.022024,0.030264,-0.000347,-0.67848,-0.54813,-0.12619,8.8585,3.3072,2.3416,0.015725,0.008325,-0.006314,-0.58476,-0.54105,0.32612,8.9637,-3.8401,0.88721,-0.022951,0.002106,0.004814,-0.58628,-0.056293,-0.47642,-9.6465,-1.7235,-0.24835,-0.000701,0.008773,-0.004787,0.44146,0.33703,-0.53379,-9.753,0.80803,-0.79444,-0.015677,0.004219,0.000707,0.41066,-0.038025,0.64559,stand,3158
8.3245,0.50668,5.1612,-0.014212,0.025079,-0.005845,-0.67851,-0.54735,-0.12673,8.8535,3.3267,2.3319,0.001302,0.005773,0.002685,-0.58669,-0.53973,0.32369,8.9906,-3.8742,0.8491,-0.013133,-0.004161,0.005701,-0.58503,-0.055961,-0.47612,-9.6464,-1.746,-0.24082,-0.004284,0.035187,-0.001077,0.44136,0.33812,-0.53574,-9.768,0.77812,-0.76489,-0.005726,-0.00209,-0.002969,0.4104,-0.037495,0.644,stand,3159
8.3694,0.50662,5.0869,-0.005129,0.027673,-0.007667,-0.67904,-0.54862,-0.12674,8.8511,3.3701,2.3759,0.013611,-0.005614,0.016756,-0.58653,-0.5393,0.32676,8.9953,-3.8594,0.88089,0.015451,-0.005578,0.007502,-0.58615,-0.055691,-0.47681,-9.6462,-1.776,-0.24828,-0.011202,0.008781,-0.011857,0.44192,0.3376,-0.53559,-9.7531,0.7482,-0.77219,-0.011971,-0.003123,-0.008393,0.4094,-0.037251,0.64462,stand,3160
8.3545,0.49198,5.0718,-0.003255,0.031097,-0.018625,-0.67951,-0.54807,-0.12809,8.8415,3.3554,2.4049,0.024377,-0.012785,0.007735,-0.58659,-0.54003,0.32549,8.983,-3.8302,0.86797,0.004934,0.017715,-0.003061,-0.58487,-0.056509,-0.47598,-9.6462,-1.7686,-0.22578,-0.000559,-3.40E-05,-0.011915,0.4423,0.33863,-0.53609,-9.768,0.77812,-0.76489,-0.002793,0.008381,-0.017378,0.40872,-0.039084,0.64581,stand,3161
8.3397,0.50691,5.0718,0.018299,0.010586,0.001555,-0.67849,-0.54838,-0.12646,8.8096,3.4087,2.4147,0.046104,0.013631,0.000585,-0.58626,-0.53822,0.32483,8.9782,-3.8156,0.84809,0.014051,-0.013313,-0.010179,-0.58587,-0.057236,-0.47601,-9.6463,-1.7684,-0.25579,-0.020488,0.000881,0.005736,0.44251,0.33706,-0.53478,-9.7681,0.77076,-0.79479,-0.015523,0.006691,-0.010123,0.41066,-0.037233,0.64401,stand,3162
8.3397,0.53643,5.1018,0.01472,0.015928,-0.003942,-0.68036,-0.54669,-0.12667,8.8561,3.3893,2.4197,0.026302,-0.005807,-0.002907,-0.58708,-0.53827,0.3262,8.9732,-3.8108,0.88215,0.020796,-0.005524,0.007506,-0.58522,-0.056884,-0.47537,-9.6464,-1.7459,-0.27083,-0.005924,0.021099,-0.008236,0.44238,0.3388,-0.53388,-9.7531,0.73323,-0.76476,-0.004962,-7.70E-05,0.007891,0.40805,-0.038297,0.64394,stand,3163
8.2799,0.56594,5.2508,0.034354,-0.029753,0.007227,-0.67874,-0.54749,-0.12607,8.8439,3.3458,2.3903,0.015342,-0.016243,0.014903,-0.58792,-0.53799,0.32499,8.9976,-3.7623,0.85479,-0.005805,0.008572,-0.001315,-0.58441,-0.057944,-0.47406,-9.6464,-1.7459,-0.25582,-0.013186,0.003508,-0.003065,0.44185,0.33818,-0.5339,-9.7606,0.74823,-0.77231,-0.011998,-0.003981,-0.006587,0.40912,-0.038029,0.64423,stand,3164
8.3689,0.43962,5.1686,4.90E-05,-0.021641,-0.007446,-0.67946,-0.54777,-0.12477,8.8219,3.3313,2.3828,0.026023,-0.032217,0.009389,-0.58883,-0.53703,0.32723,9.0465,-3.9035,0.90932,0.015358,0.007942,-0.031321,-0.58523,-0.058664,-0.47557,-9.6463,-1.7759,-0.27079,0.001388,-4.30E-05,-0.018978,0.44231,0.3395,-0.53544,-9.7605,0.8005,-0.7647,-0.013882,0.003329,0.000701,0.40877,-0.038556,0.64475,stand,3165
8.4293,0.5728,5.0878,0.016537,0.00497,-0.020299,-0.68012,-0.54707,-0.12215,8.8217,3.404,2.3928,0.05265,-0.036482,0.030497,-0.58938,-0.53658,0.32898,8.9587,-3.8836,0.89542,0.042864,-0.002499,-0.023385,-0.58547,-0.059546,-0.47556,-9.6609,-1.821,-0.24103,-0.004308,0.009666,-0.00127,0.44159,0.33854,-0.5334,-9.7381,0.73311,-0.74957,0.004109,0.00798,0.006107,0.40964,-0.03945,0.64401,stand,3166
8.385,0.58107,4.9607,0.031057,0.012065,-0.014848,-0.67955,-0.54761,-0.12133,8.8829,3.4861,2.4543,0.013315,-0.03918,0.018382,-0.58886,-0.53512,0.3318,9.017,-3.7478,0.8475,0.055108,0.016034,-0.013588,-0.58454,-0.06046,-0.47672,-9.6466,-1.7084,-0.25587,-0.000821,0.007016,0.000498,0.44182,0.33908,-0.53417,-9.7381,0.73311,-0.74957,-0.006932,-0.005246,0.018709,0.40864,-0.038557,0.64475,stand,3167
8.4446,0.60995,5.0285,-0.028844,-0.01442,-0.018454,-0.67939,-0.54788,-0.12093,8.9175,3.4519,2.5078,0.004727,-0.019963,-0.008118,-0.58809,-0.53467,0.32966,8.9363,-3.5872,0.85815,-0.005759,0.006688,-0.004853,-0.5846,-0.061233,-0.47547,-9.6614,-1.731,-0.25614,0.002814,-0.016752,-0.004966,0.44125,0.33885,-0.53484,-9.7756,0.71835,-0.75024,0.000491,0.014289,0.007985,0.41062,-0.039447,0.64483,stand,3168
8.4369,0.55081,5.0131,-0.020522,0.025055,-0.010408,-0.67726,-0.54752,-0.12058,8.9421,3.4662,2.5421,-0.025849,-0.025138,0.001894,-0.58819,-0.53436,0.32773,8.9485,-3.6164,0.88084,-0.063039,0.004607,0.003909,-0.5849,-0.060067,-0.4765,-9.6389,-1.7608,-0.27066,0.002842,0.014046,-0.002994,0.44089,0.33932,-0.53356,-9.7681,0.70343,-0.76509,0.011425,0.010577,-0.00021,0.40892,-0.038801,0.64319,stand,3169
8.3845,0.53624,5.0574,-0.028565,0.044793,-0.013243,-0.67815,-0.54836,-0.12247,8.9004,3.3987,2.4735,-0.012781,0.022402,-0.016651,-0.58758,-0.53556,0.32944,8.9928,-3.8497,0.87579,-0.091664,0.00994,0.009177,-0.58359,-0.057815,-0.47761,-9.6464,-1.7459,-0.25582,0.006632,0.010517,-0.014485,0.44154,0.34009,-0.53405,-9.768,0.75569,-0.75748,0.009658,-0.000296,-0.005708,0.4082,-0.038816,0.64409,stand,3170
8.3846,0.56575,5.0874,-0.012412,0.017825,-0.011279,-0.67827,-0.54855,-0.12472,8.883,3.3313,2.371,-0.030641,0.025987,-0.014722,-0.58839,-0.53706,0.32841,8.9636,-3.8569,0.89748,-0.052204,-0.006321,0.000348,-0.58376,-0.05617,-0.47594,-9.6463,-1.761,-0.2408,0.008285,-0.006206,-0.010192,0.44179,0.33923,-0.53495,-9.768,0.77065,-0.76491,0.002418,0.00511,-0.002941,0.40817,-0.037257,0.64393,stand,3171
8.3694,0.50662,5.0869,-0.005134,0.032248,-0.000391,-0.67912,-0.55037,-0.12328,8.851,3.3026,2.2978,-0.029858,0.004764,-0.016631,-0.58934,-0.53666,0.32732,9.0099,-3.8498,0.89317,-0.025298,-0.002657,-0.006665,-0.58373,-0.055134,-0.47794,-9.6539,-1.746,-0.25597,0.009917,0.019327,-0.001187,0.44209,0.33745,-0.53493,-9.7381,0.77809,-0.79426,0.000461,-6.00E-05,0.007869,0.40846,-0.038035,0.64421,stand,3172
8.3471,0.50685,5.0719,-0.019702,0.016206,-0.000344,-0.6773,-0.54922,-0.12389,8.8437,3.2809,2.2831,0.003012,-0.008366,0.002586,-0.58734,-0.537,0.32641,8.9636,-3.852,0.8925,-0.005604,-0.008909,-0.009318,-0.58464,-0.055243,-0.47625,-9.6463,-1.761,-0.2408,0.010023,0.014919,-0.006515,0.44139,0.3386,-0.53497,-9.753,0.7781,-0.77958,0.009614,0.003378,-0.001169,0.40943,-0.037125,0.64514,stand,3173
8.377,0.51408,5.0572,-0.002433,0.024994,-0.004916,-0.67764,-0.54765,-0.12523,8.8952,3.3121,2.3443,0.008229,-0.016247,0.011408,-0.58896,-0.53697,0.32479,8.9757,-3.8059,0.86255,-0.010966,0.009215,-0.010162,-0.58455,-0.054603,-0.47701,-9.6615,-1.716,-0.24865,0.008176,0.024614,-0.002909,0.44226,0.3383,-0.53389,-9.7605,0.80807,-0.79456,-0.008362,0.003204,-0.00655,0.41036,-0.037894,0.64519,stand,3174
8.3918,0.4918,5.0423,0.007448,0.010618,-0.002105,-0.67926,-0.54858,-0.12344,8.9174,3.3191,2.4003,0.017284,-0.002139,0.009636,-0.58834,-0.53677,0.32687,8.9928,-3.8376,0.8927,-0.016352,0.004656,-0.00841,-0.58414,-0.05488,-0.47624,-9.6539,-1.731,-0.24098,-0.011232,0.010547,-0.010953,0.44279,0.33755,-0.53438,-9.7381,0.75562,-0.77938,-0.011993,0.005013,-0.004728,0.40864,-0.037118,0.64329,stand,3175
8.3992,0.50638,5.0872,0.029079,0.005338,0.016191,-0.67847,-0.54795,-0.12341,8.8832,3.348,2.4294,0.03166,0.001327,0.005089,-0.58788,-0.53673,0.32587,9.0222,-3.9324,0.8899,0.003264,-0.001513,-0.006634,-0.58359,-0.055673,-0.4752,-9.6614,-1.746,-0.26362,-0.008615,0.008787,-0.008322,0.44224,0.33818,-0.53428,-9.768,0.77071,-0.77985,-0.012951,0.003299,-0.001107,0.40935,-0.036742,0.64592,stand,3176
8.3545,0.51408,5.1018,0.02201,0.024843,-0.00397,-0.67974,-0.55013,-0.12251,8.8538,3.3263,2.4,0.040702,0.015475,0.007749,-0.58882,-0.53526,0.32784,8.9978,-3.9128,0.85008,0.014004,0.004915,-0.008379,-0.58438,-0.055128,-0.476,-9.639,-1.731,-0.24068,-0.011245,0.003498,-0.011002,0.44138,0.33711,-0.53574,-9.7605,0.77804,-0.74982,-0.006632,-0.002096,-0.00297,0.40792,-0.038168,0.64394,stand,3177
8.3999,0.55158,4.8935,0.040044,0.017714,0.012496,-0.67801,-0.54722,-0.1222,8.8609,3.3773,2.3832,0.037892,-0.001304,0.00769,-0.58873,-0.53563,0.32708,9.0026,-3.8498,0.88083,0.071658,-0.008026,-0.034829,-0.58371,-0.056029,-0.47755,-9.6614,-1.7384,-0.27114,-0.007828,0.015831,-0.002977,0.441,0.33858,-0.53433,-9.7381,0.74805,-0.74953,-0.004831,0.012318,0.000731,0.40935,-0.038024,0.64385,stand,3178
8.3845,0.53615,5.0798,-0.01252,0.009988,0.006993,-0.6784,-0.54594,-0.1221,8.8683,3.3556,2.371,0.026253,-0.00217,0.007779,-0.58909,-0.53481,0.32526,8.9681,-3.6724,0.909,0.036574,-0.013446,-0.022509,-0.58386,-0.059096,-0.47561,-9.6466,-1.7159,-0.25586,-0.011684,0.003514,0.009295,0.44259,0.33673,-0.53296,-9.7681,0.74819,-0.75003,-0.005665,0.003213,-0.006551,0.40957,-0.039313,0.64309,stand,3179
8.3698,0.58072,5.08,0.021864,0.001635,0.003428,-0.67941,-0.54722,-0.12133,8.8952,3.3942,2.4127,0.021664,-0.019869,0.004177,-0.5892,-0.53464,0.32806,8.9975,-3.6918,0.83156,-0.019749,0.006228,-0.017226,-0.58339,-0.057836,-0.47612,-9.6613,-1.7535,-0.24111,-0.001658,0.010544,-0.00125,0.44255,0.33702,-0.53374,-9.7606,0.73332,-0.77982,-0.013729,0.004006,-0.010147,0.41034,-0.037489,0.64308,stand,3180
8.4069,0.53612,5.0427,-0.020628,0.013555,0.001495,-0.68,-0.54707,-0.12228,8.8342,3.3457,2.4048,0.004518,-0.026839,0.014934,-0.58925,-0.53435,0.32703,8.9879,-3.8474,0.92702,-0.016254,0.009974,-0.013701,-0.58328,-0.059493,-0.47631,-9.6314,-1.7609,-0.2555,-0.000644,-0.008842,-0.008448,0.44185,0.33855,-0.53364,-9.7605,0.77057,-0.74984,-0.015612,0.005004,-0.00471,0.4093,-0.038667,0.64307,stand,3181
8.3997,0.55129,4.9681,-0.034206,0.014549,0.003292,-0.68129,-0.54719,-0.1218,8.8613,3.36,2.4658,0.002654,-0.030344,0.018496,-0.59021,-0.53402,0.32838,8.9536,-3.7331,0.91962,-0.011231,-0.005927,0.002171,-0.58418,-0.058817,-0.477,-9.6462,-1.7759,-0.25579,0.003081,0.008761,-0.014504,0.4414,0.3391,-0.53458,-9.7531,0.7482,-0.77219,0.000632,0.010477,-0.002907,0.40927,-0.039067,0.64439,stand,3182
8.4143,0.49908,5.0276,-0.010577,0.037798,0.010523,-0.67973,-0.54605,-0.12215,8.9077,3.3891,2.4638,-0.015028,-0.009175,0.009875,-0.58916,-0.53357,0.32651,8.9952,-3.7987,0.83338,-0.01834,-0.004173,0.002173,-0.58452,-0.057792,-0.4763,-9.6539,-1.731,-0.24098,-0.011452,0.005272,-0.001283,0.44117,0.33831,-0.5338,-9.7606,0.71081,-0.75001,0.006102,-0.002197,-0.010235,0.4091,-0.038935,0.64386,stand,3183
8.4289,0.49861,5.1172,-0.024988,0.048565,0.001343,-0.67968,-0.54659,-0.12121,8.9274,3.3382,2.4588,-0.000526,-0.001347,-0.002656,-0.58944,-0.53338,0.32854,9.0073,-3.7623,0.85738,-0.029021,-0.004316,0.000401,-0.58396,-0.058078,-0.47515,-9.6467,-1.686,-0.24839,0.000892,0.01846,0.004113,0.44229,0.34015,-0.53246,-9.7681,0.70337,-0.75015,0.000724,-0.005873,-0.013861,0.4084,-0.038044,0.64526,stand,3184
8.3843,0.49174,5.072,0.002124,0.035805,0.001428,-0.67999,-0.54605,-0.12216,8.893,3.3698,2.4417,0.003036,-0.000447,-1.50E-05,-0.58997,-0.53413,0.32801,9.0317,-3.8087,0.89767,-0.035278,-0.00982,0.001267,-0.58405,-0.056809,-0.47445,-9.6614,-1.731,-0.24864,0.016855,0.011405,0.005821,0.44228,0.33865,-0.53324,-9.7382,0.70329,-0.76459,0.008709,-0.017337,-0.005831,0.40917,-0.039201,0.64478,stand,3185
8.3546,0.49944,5.0569,-0.001484,0.033956,-0.004044,-0.67847,-0.54526,-0.12343,8.8612,3.2876,2.3853,-0.011243,0.003112,0.000993,-0.59013,-0.5343,0.32493,8.9978,-3.925,0.8894,-0.019875,-0.002676,-0.009319,-0.58495,-0.055243,-0.47503,-9.6466,-1.7159,-0.25586,0.004231,-0.001786,0.012789,0.44009,0.33793,-0.5336,-9.7831,0.7333,-0.74285,0.009626,-0.009256,-0.00576,0.41108,-0.037346,0.64245,stand,3186
8.3992,0.50626,5.117,-0.01612,0.00538,-0.005757,-0.67952,-0.54653,-0.12333,8.8734,3.3022,2.3854,0.00494,-0.011217,-0.018775,-0.59095,-0.53409,0.32642,8.9636,-3.8301,0.8359,0.022911,-0.018597,-0.006653,-0.58544,-0.055736,-0.4748,-9.6539,-1.731,-0.25599,0.006383,0.012289,-0.002999,0.44256,0.33764,-0.53348,-9.7306,0.74065,-0.7793,0.001603,-0.000428,-0.010228,0.40927,-0.037756,0.64279,stand,3187
8.3841,0.47675,5.1167,-0.007075,0.007175,-0.000283,-0.67835,-0.54526,-0.12369,8.8781,3.3266,2.3539,0.007478,0.001402,0.00884,-0.59031,-0.53403,0.32415,9.0245,-3.8547,0.85436,0.023114,-0.006163,-0.017211,-0.5844,-0.055272,-0.47401,-9.6615,-1.7235,-0.25615,0.009806,0.003489,0.002236,0.44243,0.33776,-0.53323,-9.7531,0.7557,-0.77964,-0.006505,0.004927,-0.010162,0.41005,-0.037618,0.64268,stand,3188
8.3993,0.49911,5.0498,-0.010776,-0.015313,-0.007489,-0.68017,-0.545,-0.1231,8.888,3.3215,2.3904,0.001208,-0.016402,-0.006318,-0.58939,-0.53638,0.32655,8.9977,-3.8205,0.84847,0.015492,-0.007438,0.005737,-0.58441,-0.055526,-0.47413,-9.6615,-1.7161,-0.24115,0.011726,0.02285,-0.00292,0.44171,0.33767,-0.53404,-9.7606,0.74816,-0.7499,-0.001119,-0.002223,-0.010219,0.40989,-0.038149,0.644,stand,3189
8.3843,0.49171,5.0795,-0.003543,-0.014417,-0.003835,-0.67966,-0.54564,-0.12334,8.8906,3.2803,2.3951,-0.004149,-0.021747,-0.011643,-0.5877,-0.53606,0.32459,9.0025,-3.8254,0.85841,0.012235,-0.018751,-0.008421,-0.58446,-0.057065,-0.47261,-9.6465,-1.7309,-0.25584,-0.008903,0.022873,0.005898,0.44281,0.33753,-0.53399,-9.768,0.77065,-0.76491,-0.008456,0.006937,0.000716,0.41007,-0.038139,0.64296,stand,3190
8.3997,0.52919,4.9381,0.038042,-0.031768,-0.003708,-0.67907,-0.54516,-0.12226,8.8563,3.2997,2.3901,0.007417,-0.016357,0.000736,-0.58555,-0.5373,0.32396,8.9831,-3.8302,0.8533,0.032709,-0.011248,-0.006621,-0.58562,-0.057903,-0.47363,-9.6462,-1.7759,-0.25579,-0.011538,0.012312,0.00405,0.44311,0.337,-0.53358,-9.7681,0.74819,-0.75003,-0.010211,-0.003955,-0.005683,0.40945,-0.037745,0.64162,stand,3191
8.4067,0.46217,5.0123,-0.017018,0.009933,0.001512,-0.67972,-0.54529,-0.12202,8.9371,3.3165,2.4199,0.017234,-0.002091,0.014976,-0.58743,-0.53607,0.32486,8.9732,-3.8059,0.87718,0.037567,-0.009891,-0.026044,-0.58555,-0.059043,-0.47458,-9.6614,-1.7459,-0.27113,0.004621,-0.005312,-0.00489,0.442,0.33753,-0.53377,-9.7381,0.748,-0.73459,-0.01203,-0.003953,-0.004787,0.40927,-0.038145,0.64267,stand,3192
8.459,0.55022,5.1178,-0.008152,-0.030521,-0.006497,-0.67995,-0.54403,-0.12124,8.9786,3.3215,2.4056,0.015489,-0.009239,0.004289,-0.58783,-0.53708,0.32447,8.9342,-3.7571,0.83662,0.05417,-0.025644,-0.008399,-0.5852,-0.058693,-0.47247,-9.6464,-1.7458,-0.27833,0.008197,0.005239,-0.004817,0.4416,0.33765,-0.53339,-9.753,0.76306,-0.74974,-0.001201,0.006903,-0.002022,0.41007,-0.036842,0.64306,stand,3193
8.4442,0.52112,5.013,0.018152,-0.006223,0.018051,-0.68118,-0.54508,-0.11956,8.8689,3.2775,2.4727,0.007466,-0.009316,-0.001004,-0.58683,-0.5356,0.32667,8.9977,-3.8302,0.8193,0.021699,-0.026582,-0.033156,-0.58643,-0.061957,-0.47245,-9.6465,-1.7308,-0.27835,0.011723,0.012278,-0.003,0.44245,0.33711,-0.53283,-9.7381,0.74816,-0.77941,-0.006472,-0.000529,-0.013823,0.40998,-0.035811,0.64383,stand,3194
