T_ax,T_ay,T_az,T_gx,T_gy,T_gz,T_mx,T_my,T_mz,RA_ax,RA_ay,RA_az,RA_gx,RA_gy,RA_gz,RA_mx,RA_my,RA_mz,LA_ax,LA_ay,LA_az,LA_gx,LA_gy,LA_gz,LA_mx,LA_my,LA_mz,RL_ax,RL_ay,RL_az,RL_gx,RL_gy,RL_gz,RL_mx,RL_my,RL_mz,LL_ax,LL_ay,LL_az,LL_gx,LL_gy,LL_gz,LL_mx,LL_my,LL_mz,action,id
13.217,1.9245,5.1376,-2.8495,0.84354,-0.91791,-0.82811,-0.15185,-0.67551,3.449,13.962,6.0157,-0.52473,-1.9852,-2.6154,0.47222,-0.68898,-0.6332,-2.2046,-13.31,9.5123,-0.2518,1.254,-2.1474,0.43312,0.86915,-0.76003,-14.262,-13.379,-3.1789,0.60362,-0.008295,3.6805,0.23085,-0.69539,-0.000668,-18.657,-1.5623,-1.8498,-0.61724,-1.6691,3.4339,0.49248,0.55032,0.10308,run,1648
10.249,0.76958,3.4586,-3.1947,-0.52352,-0.45966,-0.82481,-0.096387,-0.69737,2.8597,6.3106,3.9648,0.15218,-1.7798,-1.6287,0.49971,-0.65216,-0.68926,-4.4737,-9.5121,5.3141,-0.45686,1.4,-2.0186,0.40166,0.92617,-0.73902,-8.1017,-12.801,-2.7256,2.0125,0.25912,2.5106,0.1328,-0.71403,0.08364,-21.135,-7.5274,2.6193,1.5399,0.05717,3.9997,0.5829,0.46032,0.071319,run,1649
8.2505,-0.6287,1.4124,-2.3071,1.3682,-0.27997,-0.80332,-0.038711,-0.73094,6.3308,4.32,1.4228,-0.10959,-1.6238,-0.72558,0.50005,-0.63088,-0.74639,-5.9278,-6.1015,3.3354,-0.78149,1.6489,-1.9602,0.3745,1.0003,-0.68263,-2.2959,-5.8038,1.0298,0.54462,0.37534,0.74969,0.082907,-0.70752,0.16256,-9.8201,-8.4388,0.31289,0.46505,0.29172,3.1467,0.68453,0.33677,0.056643,run,1650
5.1747,-2.1056,0.82734,-1.9084,0.90016,-0.4146,-0.75799,0.004209,-0.78155,6.6189,1.0527,0.22603,-0.2526,-1.1244,-0.036594,0.47983,-0.61587,-0.78472,-4.8108,-4.7797,2.4589,-0.77188,1.4715,-1.3913,0.34732,1.0521,-0.63952,1.8771,4.3512,6.7146,-2.9317,0.48226,-0.32941,0.10068,-0.70389,0.1349,-7.1648,-20.453,1.8643,0.29459,-0.42281,1.9713,0.72264,0.25643,0.046009,run,1651
2.4293,-3.4047,-0.44049,-0.13236,0.82418,0.23346,-0.74439,0.049324,-0.80468,6.8195,0.85467,0.061089,-0.28751,-0.54476,0.95735,0.43884,-0.62345,-0.79428,-6.194,-2.5243,2.4867,-0.40318,1.0557,-0.41867,0.3375,1.0772,-0.61597,0.91531,9.6063,-9.8765,-0.73474,1.4225,0.44176,0.095709,-0.70408,0.066855,-0.69437,-9.1372,4.1406,-0.55092,-0.052181,0.009772,0.70965,0.24447,0.034462,run,1652
0.098904,-1.6126,-1.1329,2.0819,1.5341,0.023459,-0.70289,0.011298,-0.83921,7.2984,1.1334,2.5199,0.51086,0.30793,1.4037,0.39143,-0.645,-0.78059,-7.9185,-3.411,3.4589,0.23027,0.019294,0.91825,0.37497,1.0936,-0.60755,-2.0901,-0.63617,4.7496,1.6566,-1.3708,0.36469,0.10621,-0.7126,0.061878,-1.6801,-1.7298,1.9999,-1.8449,-1.1906,-0.57883,0.69908,0.26862,0.03183,run,1653
3.6522,-2.5971,0.79768,1.7455,-0.12163,0.21111,-0.68041,-0.053888,-0.85823,6.1585,12.116,6.6121,0.75686,0.82968,1.9162,0.34629,-0.68509,-0.71893,-8.4449,-11.128,5.018,0.42885,-0.62855,1.8321,0.4434,1.0835,-0.63216,-48.661,19.072,7.4839,-0.04971,3.7291,0.58764,0.10039,-0.72927,-0.019889,-14.736,-9.3906,-0.76631,-2.2944,0.11268,-2.6956,0.67813,0.3137,0.06822,run,1654
17.273,1.1062,8.9683,-0.03147,-6.8325,0.69906,-0.80889,-0.081283,-0.73328,7.1037,14.083,11.828,1.237,0.82658,2.5113,0.27042,-0.70928,-0.66579,-4.0987,-22.214,5.8097,1.0502,-0.92583,2.591,0.53863,1.0349,-0.6649,5.337,-44.981,-10.028,1.3758,1.2085,-0.46741,0.053433,-0.74973,-0.010277,-11.861,-4.3258,-2.5044,0.29206,-0.64788,-2.6797,0.62853,0.40761,0.08695,run,1655
28.41,-9.9735,11.674,3.2245,0.6055,0.86027,-0.83257,-0.10511,-0.69937,1.8644,16.43,10.596,1.8107,0.91129,1.8635,0.23522,-0.74836,-0.59133,-3.2497,-15.182,4.5658,0.62903,-1.4803,3.5141,0.61378,0.89684,-0.74301,-21.916,-1.7683,-5.2209,-0.050751,-1.3837,-4.7922,0.17985,-0.72255,0.015173,-32.59,6.8095,-1.8535,1.2826,0.59844,-3.9004,0.5526,0.48991,0.11641,run,1656
16.713,0.76892,5.4849,3.254,1.0608,0.82988,-0.84768,-0.14506,-0.66918,0.64397,16.27,10.107,0.41429,0.76765,2.0349,0.21303,-0.76512,-0.56132,-2.8917,-16.785,5.2201,0.59626,-2.2064,2.7512,0.63416,0.76779,-0.81625,-12.945,-5.1174,-2.8613,-0.28473,-0.69994,-2.8701,0.29655,-0.66438,0.029118,-18.187,10.159,-0.7196,0.48784,-0.49495,-3.9956,0.47046,0.54816,0.11628,run,1657
11.182,-0.1604,4.4222,2.5762,0.21904,0.86112,-0.82906,-0.20497,-0.66478,-2.1022,12.472,7.4695,0.89052,1.0092,1.8765,0.18119,-0.78712,-0.54649,-0.082501,-11.273,2.9785,0.075645,-2.5409,2.2196,0.58005,0.65094,-0.88977,-23.663,0.29625,-0.17894,-2.1328,0.53785,-3.7723,0.4186,-0.57161,0.015663,-14.426,10.691,-1.7304,0.012193,-0.085126,-2.6593,0.39719,0.59172,0.11367,run,1658
9.0557,1.4586,2.1334,2.8053,1.3877,0.35272,-0.80338,-0.26732,-0.65914,-3.7654,7.3286,4.1913,0.76313,1.4944,1.4798,0.16747,-0.81205,-0.52043,3.0611,-7.1361,0.047129,-0.25268,-2.5236,1.6192,0.49599,0.58852,-0.9348,-14.04,3.9975,2.6438,-1.1512,0.62559,-3.4861,0.51062,-0.4631,0.019058,-6.3222,11.286,-3.4371,-1.1526,-0.009149,-0.85515,0.36351,0.59924,0.11404,run,1659
5.5306,1.1118,1.4404,2.2255,0.93286,-0.12257,-0.72714,-0.34037,-0.69111,-6.9247,4.1236,2.7429,0.83967,1.4486,1.0822,0.16772,-0.83338,-0.4981,4.8754,-4.4035,-1.3763,-0.41886,-2.3257,1.1839,0.40333,0.5455,-0.96213,-14.336,9.7385,3.4266,0.29845,0.055639,-3.2347,0.59931,-0.34737,0.020852,-0.33304,5.1429,4.3944,0.51077,-0.11076,0.68802,0.3572,0.59759,0.099872,run,1660
1.2109,1.0922,0.16194,0.51368,1.1887,-0.35817,-0.69181,-0.38268,-0.69824,-8.1392,2.9832,2.4531,0.58908,0.97259,0.098797,0.17377,-0.85278,-0.46452,6.607,-2.3502,-1.6645,-0.45193,-1.6629,0.57564,0.333,0.54796,-0.9676,1.81,28.256,-1.2359,0.28834,-0.4844,-1.4186,0.6366,-0.27405,0.026603,4.5245,-14.005,-5.6304,0.26657,1.8829,1.1472,0.39766,0.57595,0.08836,run,1661
-0.76692,1.7184,-0.55781,0.55857,1.4311,-0.60742,-0.66859,-0.41828,-0.70004,-7.5939,3.2205,2.4965,0.037867,-0.086115,-1.1133,0.18931,-0.8575,-0.4457,6.6368,-2.9513,-1.0546,-0.45986,-0.46595,-0.39878,0.29806,0.58321,-0.95323,-0.91635,8.8388,3.5322,0.86103,-0.24228,0.81543,0.62517,-0.28256,0.042679,-4.6562,-5.7365,6.7872,0.66769,-0.11385,-0.4261,0.39494,0.58116,0.10468,run,1662
2.164,1.9289,2.0698,-1.1911,-0.44437,-0.57487,-0.63892,-0.41392,-0.72833,-6.9936,6.7989,4.5045,-0.69036,-0.81941,-2.4159,0.23342,-0.83776,-0.46046,6.1906,-5.7083,1.9132,-0.35264,0.72938,-1.256,0.29371,0.61477,-0.91871,-8.8336,-2.1549,4.7956,2.4423,0.79412,1.5241,0.62108,-0.33449,0.027588,-9.7562,-11.177,1.5392,0.00651,-1.3526,-0.18971,0.39297,0.58828,0.080721,run,1663
11.773,3.5257,4.0556,-3.113,-5.797,0.27471,-0.75056,-0.33562,-0.66391,-4.2162,18.27,6.7175,-1.0922,-1.2309,-2.7559,0.27775,-0.80462,-0.49763,6.3456,-13.889,8.1655,-0.88387,1.9946,-2.5487,0.31357,0.67166,-0.85536,-27.577,6.176,-0.15172,0.80861,-1.342,2.398,0.59206,-0.41727,0.022377,-6.0666,16.358,-3.5461,-2.4598,-0.1011,-1.1224,0.39555,0.5804,0.10194,run,1664
18.731,3.9995,3.134,-1.5361,0.54626,-0.46201,-0.81615,-0.24785,-0.62069,-1.2194,18.468,5.8327,-0.92978,-1.1164,-3.1847,0.3402,-0.75792,-0.55376,3.1157,-16.303,11.63,-2.0774,3.0097,-2.4697,0.34552,0.76454,-0.74261,-22.982,-3.5303,1.0165,-1.4643,0.8791,3.4225,0.52915,-0.54731,-0.047013,-13.43,16.604,-4.4467,-1.9411,-0.92666,3.3694,0.43036,0.56336,0.14786,run,1665
18.029,7.7795,7.8614,-4.3632,-0.75994,-0.51103,-0.81707,-0.21429,-0.63919,0.21502,20.335,5.9132,-0.82775,-1.2027,-2.2678,0.39022,-0.72639,-0.60156,0.21895,-19.629,14.833,-0.26385,2.8235,-1.9835,0.38065,0.84373,-0.65206,-23.684,-14.462,-0.62098,-0.31851,-0.31031,4.0527,0.41383,-0.6484,-0.08303,-26.592,-1.7234,-5.0024,1.004,0.60637,2.6745,0.51459,0.51931,0.12667,run,1666
13.06,1.6911,4.5231,-3.6514,-0.16341,-0.94573,-0.83169,-0.15224,-0.6546,1.3135,11.417,3.9592,0.22127,-1.49,-1.6193,0.41933,-0.70549,-0.64261,-1.9987,-14.56,5.0678,0.81599,2.5677,-1.6595,0.40786,0.87583,-0.63628,-14.228,-13.029,-0.59761,0.89776,-0.19951,3.7923,0.28724,-0.69962,-0.043882,-19.385,-5.7434,-3.6215,1.9169,0.58524,3.8602,0.59032,0.46048,0.093204,run,1667
10.245,-1.0756,1.7231,-3.1561,0.9142,-0.53616,-0.82274,-0.084408,-0.68847,2.9028,8.8141,1.7163,0.66877,-2.0192,-1.2,0.43311,-0.70871,-0.66319,-5.321,-8.3508,2.1857,-0.41403,2.3819,-1.3789,0.42417,0.9049,-0.61364,-6.5375,-13.172,-2.2436,2.3429,-0.60335,1.788,0.20618,-0.71957,0.035474,-14.017,-6.2586,1.9661,1.2641,0.21918,3.5224,0.65639,0.36998,0.061337,run,1668
8.0683,-1.2577,1.6009,-2.1109,1.4231,-0.36205,-0.77771,-0.030675,-0.74429,4.5175,3.366,0.23099,-1.0787,-1.9833,-0.72087,0.42085,-0.68081,-0.71827,-3.4506,-4.678,1.5805,-0.59884,1.9618,-1.4992,0.42148,0.94253,-0.56872,3.0505,-4.576,3.0415,0.38298,-0.21383,-0.33607,0.20626,-0.70348,0.11763,-9.4882,-12.947,3.048,0.35324,-0.14942,2.7281,0.702,0.27574,0.045786,run,1669
2.2837,-2.3389,0.10254,-0.66883,0.4571,-0.17969,-0.71267,-0.001117,-0.80887,5.7435,-2.7454,-0.96811,-0.77731,-1.0064,-0.025232,0.39901,-0.64197,-0.78453,-3.6913,-1.255,2.5515,0.33182,1.3492,-1.2943,0.40954,0.95543,-0.56478,1.49,7.1574,0.64158,-2.9839,1.3016,-0.62518,0.21308,-0.69092,0.094136,-2.0486,-15.913,1.8584,0.028504,-0.5808,0.80433,0.72247,0.21707,0.022175,run,1670
-0.98572,-1.6204,-2.5738,1.5151,1.6197,0.14617,-0.67932,-0.018216,-0.83928,4.7879,-0.13081,-0.64609,0.99681,0.054679,0.81786,0.37227,-0.66063,-0.77627,-5.5149,1.6933,3.2549,0.56112,0.7773,-0.44053,0.3986,0.96633,-0.57349,-4.1366,13.954,2.0667,-1.1355,0.67973,0.6429,0.18967,-0.70394,0.040545,-0.77382,-6.637,2.7416,-0.19373,-0.81486,-0.32733,0.72159,0.21731,0.006564,run,1671
-1.3219,0.31988,-1.6982,1.2096,1.8432,-0.22814,-0.64387,-0.058336,-0.86122,6.6638,5.6391,2.3762,0.99223,1.2237,1.0779,0.34908,-0.69927,-0.73247,-9.1958,-0.42802,3.6248,0.62743,-0.26194,0.69195,0.41463,0.98598,-0.57146,-0.085146,-5.4084,1.824,0.38803,-2.1137,-0.29915,0.1972,-0.7107,0.03059,-2.7513,-5.5901,0.79858,-0.9237,-0.33626,-1.2785,0.70955,0.24899,0.010479,run,1672
4.6703,-3.007,1.1912,1.6776,-0.63918,0.46685,-0.63711,-0.090893,-0.86446,3.6848,14.506,7.8619,0.57364,1.7974,1.4605,0.3446,-0.72891,-0.66666,-11.236,-14.42,6.9914,0.45682,-1.0085,1.5555,0.46371,0.98301,-0.60625,-35.49,2.5639,16.732,2.0983,0.086258,1.6435,0.18609,-0.72622,-0.025425,-18.009,-3.6489,-2.0238,-1.0567,0.38468,-2.8584,0.68084,0.30693,0.033445,run,1673
25.748,6.8985,7.0486,-1.1622,-5.8933,1.0391,-0.84447,-0.070413,-0.67922,4.8104,15.194,10.764,1.2502,1.7637,1.7734,0.32011,-0.75145,-0.60797,-4.3496,-24.021,6.5562,2.0022,-0.75771,2.4544,0.53131,0.91914,-0.68055,3.9731,-37.659,-8.3606,1.3236,1.9745,-1.5511,0.168,-0.73547,0.036208,-11.333,-2.7907,-2.1627,0.41268,-0.077805,-2.5987,0.63405,0.37381,0.046032,run,1674
25.412,-3.5722,12.044,1.2483,-0.54977,1.2117,-0.79638,-0.13641,-0.71721,0.000754,15.428,10.274,1.9227,1.3398,1.1086,0.30602,-0.80985,-0.49871,-4.1347,-16.506,4.9275,0.85309,-0.8065,3.5993,0.62138,0.75842,-0.79136,-26.687,-2.9886,-10.282,-0.35308,-2.2207,-4.449,0.28436,-0.69527,0.045477,-32.153,8.5632,-1.946,1.4726,0.76597,-3.6232,0.56218,0.45572,0.080249,run,1675
11.559,2.2266,7.0077,3.0268,1.2267,0.7646,-0.77295,-0.18127,-0.72298,-2.6385,16.402,7.0224,0.049711,1.0687,1.4636,0.29556,-0.82355,-0.46824,-2.1421,-16.618,5.9278,0.73879,-1.3575,2.907,0.65504,0.6155,-0.85202,-15.548,-2.3082,-4.5822,0.09821,-0.29806,-3.2867,0.39728,-0.61833,0.061423,-16.688,10.946,-1.2151,0.88886,-0.065379,-3.7701,0.48893,0.51464,0.089763,run,1676
12.139,0.48393,4.3744,2.295,-0.19617,0.87902,-0.78983,-0.20891,-0.69025,-4.5005,11.419,5.6005,-0.15455,0.93896,1.4084,0.28164,-0.81432,-0.48524,1.3502,-11.232,3.0264,0.39685,-1.7022,2.2451,0.63556,0.50113,-0.90082,-25.683,7.8598,2.3907,-1.096,-0.14003,-3.7682,0.51213,-0.5186,0.062509,-14.038,9.0601,0.49798,-0.34486,-0.091838,-2.1203,0.42628,0.54919,0.096764,run,1677
9.865,0.89575,2.315,2.8986,1.1313,0.24641,-0.77222,-0.26786,-0.67977,-4.2578,6.6767,3.6409,0.11542,1.1175,0.83738,0.27736,-0.82519,-0.47953,4.5588,-5.5422,0.64111,0.16041,-1.9045,1.4281,0.57279,0.42944,-0.94499,-13.695,6.4674,2.378,-0.6716,0.46633,-3.5899,0.58584,-0.40652,0.079673,-4.5805,9.5551,-4.1519,-1.1352,-0.037708,-0.65531,0.39524,0.56082,0.094239,run,1678
5.5408,1.6456,1.3246,1.5666,1.3787,-0.10713,-0.72811,-0.333,-0.69403,-6.8212,2.6819,2.5425,-0.17756,0.99643,0.35974,0.28775,-0.82737,-0.47343,5.0843,-1.9404,0.058289,-0.1894,-1.8336,0.97877,0.50503,0.4011,-0.97498,-11.173,15.887,3.0411,0.271,-0.90322,-2.6587,0.63136,-0.30855,0.10091,2.1495,3.2082,3.206,-0.1454,-0.020693,0.94786,0.39647,0.55917,0.089028,run,1679
-1.2551,2.1842,-1.1782,0.69058,2.1005,-0.59556,-0.66161,-0.39143,-0.72419,-8.2122,0.32587,1.9642,-0.02782,0.32859,-0.45836,0.30135,-0.83013,-0.48268,6.991,-0.68526,-1.0276,0.00681,-1.3805,0.10361,0.42232,0.39785,-1.0004,0.37754,16.622,-0.49398,0.19194,-0.4761,-0.24542,0.63592,-0.26387,0.08782,4.8813,-14.981,-6.8521,-0.41087,3.3086,1.1365,0.42258,0.54774,0.076737,run,1680
-2.4574,0.88358,0.43077,0.15666,1.6767,-0.80522,-0.58434,-0.42826,-0.76825,-8.4415,4.1484,1.6935,-0.45105,-0.68885,-1.6976,0.32803,-0.82182,-0.48449,7.4514,-1.8676,1.4596,-0.31672,-0.26323,-1.0197,0.38067,0.42788,-0.99861,-1.6397,7.3695,4.3523,0.51215,-0.2511,1.0826,0.63112,-0.29775,0.058668,-5.5596,-5.6688,9.9844,1.5124,-0.67646,-1.014,0.39717,0.56572,0.12154,run,1681
1.9085,1.7998,-0.30615,-1.0549,-0.80562,-0.37352,-0.5676,-0.4174,-0.7867,-8.8804,7.3299,3.0857,-1.0264,-1.6312,-2.7156,0.35746,-0.78456,-0.51917,6.585,-8.4606,7.7837,0.33319,0.76761,-2.1377,0.37819,0.47159,-0.97724,-11.314,-4.8841,2.1081,1.2519,0.20331,1.5424,0.62651,-0.3603,0.043575,-18.359,-15.063,4.8571,-0.19259,-0.37298,-0.69416,0.39609,0.56929,0.13266,run,1682
14.93,1.8365,5.1649,-4.943,-6.8423,-0.033934,-0.70285,-0.30059,-0.73321,-5.0338,20.519,5.1333,-1.1145,-1.851,-2.5597,0.38349,-0.75741,-0.57017,5.7871,-13.373,16.001,0.20946,1.357,-3.2547,0.38412,0.5146,-0.94454,-21.497,6.6877,-2.1156,0.55435,-1.3747,2.4965,0.58123,-0.45634,0.018686,-7.8149,36.479,-11.186,-2.7143,1.9846,-2.0233,0.37892,0.56192,0.18057,run,1683
25.557,-0.16123,1.6665,-1.0442,-0.18272,-1.2056,-0.84078,-0.1741,-0.6288,-2.1331,13.861,5.5557,-1.5553,-1.9423,-2.9749,0.42038,-0.70684,-0.64996,1.1937,-11.059,14.424,-2.2926,1.6314,-1.973,0.40891,0.61764,-0.87353,-26.993,-9.0562,-1.4886,-1.3867,0.73095,3.3357,0.50184,-0.56616,-0.019132,-11.943,7.4442,-8.0321,-2.6876,-2.5441,4.4382,0.44528,0.53024,0.17957,run,1684
15.949,5.2392,15.581,-3.5148,-0.42475,-0.93347,-0.828,-0.16811,-0.66343,-0.74811,13.262,4.4265,-1.2119,-2.341,-1.0679,0.4334,-0.66289,-0.74557,-2.6451,-15.3,12.861,0.25955,1.2342,-2.2576,0.41484,0.7154,-0.81535,-19.985,-12.491,-1.9893,0.019027,-0.059336,3.5905,0.37186,-0.67565,-0.034362,-24.671,-2.0711,0.004442,0.77873,-1.2847,3.1419,0.50589,0.51491,0.12634,run,1685
12.782,1.2176,4.8765,-2.711,-0.33664,-0.80514,-0.82436,-0.12118,-0.68684,3.1077,6.9385,3.9692,-2.0571,-2.6592,0.76356,0.36901,-0.61526,-0.85689,-4.9187,-9.7057,7.4085,0.048067,1.2623,-1.9443,0.40732,0.75056,-0.81877,-12.463,-12.107,-0.59315,0.67506,0.17361,3.0971,0.25597,-0.72572,-0.005431,-23.469,-6.5332,3.3968,2.7004,0.79381,3.8906,0.58118,0.45526,0.07941,run,1686
9.6403,0.1749,1.4286,-2.4924,1.1607,0.048201,-0.80915,-0.073464,-0.71506,7.7653,4.3116,2.1023,-0.96181,-2.5198,1.5737,0.26674,-0.59915,-0.92717,-5.4734,-5.6776,3.9217,-0.046023,1.1308,-1.6141,0.40253,0.77555,-0.81581,-4.7964,-12.41,-3.4249,1.511,-0.068088,1.6293,0.18889,-0.73323,0.054297,-11.545,-6.0175,2.3521,1.3016,0.33266,3.4469,0.65765,0.37096,0.039048,run,1687
4.6154,-0.17028,1.4927,-1.3867,2.4404,-0.33386,-0.73843,-0.015735,-0.7934,13.302,1.0705,1.842,-2.3152,-2.1701,1.8185,0.13254,-0.55281,-0.99705,-5.0501,-1.4217,1.9079,-0.532,0.95219,-1.1622,0.392,0.80573,-0.8037,1.0069,-3.5063,3.5395,-0.068112,-0.34935,-0.022603,0.18544,-0.71714,0.10375,-9.0787,-9.4342,2.0185,0.30228,-0.14065,2.6438,0.70033,0.28297,0.024344,run,1688
1.9134,-1.81,0.10362,-1.699,0.80704,-0.08051,-0.68758,0.028248,-0.84152,9.0065,6.1084,8.4054,-0.57219,-0.22588,1.0783,0.046171,-0.50502,-1.0235,-5.0218,-1.2483,2.541,-0.23943,0.54123,-0.12499,0.40294,0.83402,-0.78713,2.3304,11.26,5.0806,-3.2256,0.91212,-0.16452,0.19584,-0.71132,0.064501,-1.3387,-20.881,0.94557,0.54158,-0.26117,1.2736,0.72077,0.22437,0.007463,run,1689
-0.87258,-2.7344,-2.1619,0.35818,1.8457,0.080655,-0.65298,0.075433,-0.87167,-0.54433,4.6566,6.0897,1.2988,1.7838,-0.038023,0.041545,-0.51851,-1.0126,-5.3327,-1.927,2.7437,-0.011569,-0.17334,0.96791,0.43011,0.83569,-0.7974,-2.58,6.8576,0.32004,-0.058893,0.53376,0.36772,0.16524,-0.71588,0.036555,0.51664,-7.012,5.7506,-0.053387,-0.21292,-0.33865,0.70966,0.21168,0.008928,run,1690
1.4569,-1.2016,-1.0598,4.5878,2.0479,0.87658,-0.57163,-0.049375,-0.92831,0.36751,5.7,5.9056,0.70329,2.2789,-0.14222,0.12421,-0.56588,-0.96074,-7.0962,-9.6708,6.3431,0.24287,-0.77337,2.0864,0.47529,0.82133,-0.82183,-8.573,20.184,0.12512,-0.4471,-1.9178,0.060547,0.1525,-0.73125,0.014698,-5.7026,-0.49247,-0.40293,-1.2293,-0.94475,-1.5746,0.69437,0.25424,0.006466,run,1691
11.35,0.41917,3.6219,0.52751,-4.6314,1.6215,-0.61938,-0.094622,-0.89761,0.81886,12.137,11.882,0.41357,1.7381,-0.31677,0.21313,-0.58255,-0.91531,-2.6626,-18.904,9.3974,0.86243,-0.76202,2.2738,0.52919,0.77502,-0.85664,-8.5744,-27.953,1.0478,4.3474,-0.83964,1.0089,0.095885,-0.7586,0.040729,-31.28,-2.3226,6.0029,-0.56097,-0.7181,-2.6059,0.66126,0.3452,0.03845,run,1692
47.364,1.6514,-10.05,-7.6772,-4.6787,3.6289,-0.87891,-0.027864,-0.65564,-2.0917,4.6032,11.553,-0.62178,0.78769,-0.28372,0.26651,-0.56441,-0.899,-2.1073,-14.85,7.1861,0.85864,-0.8082,3.2935,0.57639,0.6547,-0.91471,-11.467,-9.97,-1.3858,1.4522,-0.087939,-3.4261,0.15739,-0.73843,0.088114,-24.27,0.57957,-0.18333,-0.23203,0.4674,-3.4271,0.60424,0.40957,0.073597,run,1693
17.222,-2.3238,5.2602,3.5861,1.5624,-0.067492,-0.82503,-0.069464,-0.70775,0.36281,6.1305,12.494,0.01599,-0.50924,0.60464,0.2684,-0.55049,-0.90724,-2.8436,-17.041,9.2742,0.48805,-0.95935,2.4268,0.59509,0.53608,-0.95586,-29.457,-2.4324,1.2157,-0.55159,-1.0627,-2.6984,0.29486,-0.68474,0.064367,-24.647,8.322,-0.68429,0.1741,-0.2393,-4.0597,0.51844,0.49219,0.11647,run,1694
11.256,-0.40082,6.9435,2.4629,0.58472,0.81024,-0.83583,-0.1161,-0.69758,-2.154,5.3622,10.545,0.15681,-0.92414,0.70827,0.2206,-0.56003,-0.92263,-0.43745,-10.374,5.8304,-0.36057,-1.1568,1.8333,0.57028,0.43677,-0.99474,-22.6,3.101,-2.7416,-2.5549,0.8258,-3.5088,0.4039,-0.59662,0.090427,-15.714,11.196,-1.4968,-0.078322,-0.070422,-3.6524,0.41827,0.57088,0.14139,run,1695
9.3607,0.53867,3.6672,1.8727,0.47666,0.47944,-0.81695,-0.16002,-0.70287,0.13389,3.6366,5.4379,0.13963,-1.2885,1.0257,0.16895,-0.57085,-0.93951,1.8773,-6.238,3.3045,-0.14438,-1.5209,1.0708,0.51957,0.3944,-1.0128,-12.377,-0.35526,1.3315,-1.1293,0.015646,-3.2487,0.49185,-0.49667,0.081761,-9.9183,12.148,-5.8039,-0.85411,-0.10486,-1.5731,0.36633,0.59692,0.14506,run,1696
6.2181,0.91809,0.29577,1.5796,2.0572,0.25655,-0.76106,-0.19911,-0.73238,2.0383,6.0445,7.7767,-0.3423,-1.2359,0.78349,0.10968,-0.5749,-0.95863,4.3401,-2.1678,1.5864,-0.22031,-1.6418,0.38626,0.44762,0.38542,-1.0254,-12.33,10.105,-0.07446,-0.38612,-0.16284,-2.9637,0.56214,-0.40135,0.072934,-0.50289,11.188,4.1165,-0.44997,0.44319,-0.36253,0.34559,0.59551,0.14879,run,1697
1.457,0.078125,1.2913,1.2536,2.777,-0.19249,-0.67397,-0.24064,-0.79465,2.7048,0.91376,4.401,-0.46071,-0.47329,-0.19738,0.078685,-0.55476,-0.9833,6.6849,-0.82344,0.90174,-0.50573,-1.196,0.092662,0.38121,0.39767,-1.0359,-5.3346,18.883,2.2023,-0.21025,-0.4985,-2.2231,0.60117,-0.32521,0.091827,4.9132,-4.7465,-7.1826,-0.050757,0.24133,1.567,0.37526,0.57935,0.12653,run,1698
-0.28795,0.52904,-0.5246,-0.20839,2.6875,-0.6321,-0.5758,-0.27204,-0.85535,2.993,3.186,3.3219,-0.05092,0.092775,-0.73894,0.080208,-0.54681,-0.99223,6.8885,-4.55,1.2753,-0.52924,-0.30814,-0.51612,0.34827,0.43346,-1.0318,1.2255,13.22,3.2556,0.3221,-0.29503,0.1118,0.6153,-0.31013,0.080432,-5.9711,-15.702,4.3625,0.30276,2.7627,-0.56603,0.3714,0.58187,0.16636,run,1699
1.8601,-0.49038,-0.015041,-1.0663,1.8641,-0.48543,-0.49982,-0.26557,-0.90234,0.68033,2.3382,4.6916,-0.13091,1.0186,-1.2994,0.1127,-0.54537,-0.98889,7.9681,-5.7057,3.4462,-0.13953,0.91348,-1.2399,0.34355,0.47512,-1.0198,-5.5165,3.4213,5.0665,1.4731,-0.15342,1.4595,0.58853,-0.34787,0.080053,-3.015,5.9165,2.5135,0.20044,-2.1053,-0.56163,0.36038,0.60137,0.13859,run,1700
7.6553,0.922,3.8657,-0.80371,-1.4347,-1.6785,-0.48811,-0.22998,-0.9186,1.544,7.7599,9.0136,0.49545,1.5286,-0.66679,0.17532,-0.55638,-0.97087,4.292,-11.344,8.0265,-0.23992,1.6156,-1.7277,0.38289,0.52574,-0.97652,-16.628,-0.082155,-1.6653,0.97527,0.1343,2.0714,0.56294,-0.42391,0.060481,-36.664,-26.549,2.8136,0.95875,3.2425,-1.7604,0.3514,0.61171,0.14431,run,1701
10.167,3.4664,5.4383,-1.2204,-7.2941,-0.24988,-0.62634,-0.19618,-0.83507,1.5113,7.7896,6.9308,1.0336,1.6221,-0.64677,0.24762,-0.59438,-0.93041,2.0081,-9.4629,10.614,-0.62176,1.5506,-2.0618,0.42454,0.5763,-0.92248,-17.108,2.1242,-0.67195,-0.46652,-0.1728,3.0632,0.51873,-0.52678,0.005738,-7.2683,51.391,-6.0417,-0.91203,2.2936,-0.31336,0.30613,0.62162,0.19114,run,1702
