T_ax,T_ay,T_az,T_gx,T_gy,T_gz,T_mx,T_my,T_mz,RA_ax,RA_ay,RA_az,RA_gx,RA_gy,RA_gz,RA_mx,RA_my,RA_mz,LA_ax,LA_ay,LA_az,LA_gx,LA_gy,LA_gz,LA_mx,LA_my,LA_mz,RL_ax,RL_ay,RL_az,RL_gx,RL_gy,RL_gz,RL_mx,RL_my,RL_mz,LL_ax,LL_ay,LL_az,LL_gx,LL_gy,LL_gz,LL_mx,LL_my,LL_mz,action,id
7.9215,1.1241,5.6902,0.01138,0.015351,-0.001696,-0.79212,-0.070674,0.12647,0.62912,5.7827,7.8746,-0.001528,-0.015853,-0.009921,-0.5692,-0.56447,-0.20879,3.3657,-8.409,3.8046,0.010886,0.00199,-0.010279,-0.6489,0.34292,0.069286,-3.5328,9.0725,-0.9401,0.00098,0.020078,-0.008892,0.73152,-0.25264,-0.036422,-2.7929,-9.0826,2.6252,-0.003991,0.005995,-0.000668,0.73969,0.30224,-0.057423,sit,2403
7.8917,1.1391,5.705,0.011423,0.011553,-0.018097,-0.79176,-0.070657,0.12568,0.63402,5.7875,7.8795,0.003909,-0.004355,-0.008125,-0.59485,-0.57398,-0.23624,3.3852,-8.414,3.8148,-0.008636,-0.021014,-0.013876,-0.64782,0.34235,0.070614,-3.5477,9.065,-0.9554,0.011598,-0.001054,-0.008158,0.731,-0.25177,-0.035398,-2.8229,-9.0825,2.6247,-0.010266,0.013114,-0.002401,0.74035,0.30119,-0.057648,sit,2404
7.8919,1.1982,5.7502,0.007828,0.023327,-0.011764,-0.79234,-0.070371,0.12485,0.6338,5.7995,7.8798,0.003848,0.00192,-0.000823,-0.56652,-0.56592,-0.2083,3.3755,-8.4139,3.8171,-0.015936,0.001828,-0.007658,-0.65015,0.34207,0.069246,-3.5178,9.0576,-0.93228,0.00437,0.000705,-0.002853,0.73053,-0.25336,-0.037254,-2.8079,-9.075,2.6101,-0.005751,0.004128,-0.004288,0.7416,0.29989,-0.057186,sit,2405
7.9212,1.1016,5.7572,-0.002179,0.021736,-0.001739,-0.79285,-0.069862,0.12536,0.62406,5.7898,7.8845,0.009282,0.001847,-0.007985,-0.56632,-0.56743,-0.20969,3.3828,-8.3994,3.8145,0.014418,-0.00158,-0.00851,-0.64859,0.34161,0.070344,-3.5477,9.065,-0.9554,4.90E-05,0.003362,-0.008128,0.73029,-0.25162,-0.035694,-2.8229,-9.075,2.6247,-0.011149,0.011281,-0.00422,0.73995,0.30277,-0.057425,sit,2406
7.8992,1.1686,5.7351,-0.01026,0.029758,-0.009082,-0.79337,-0.070248,0.12548,0.62408,5.7801,7.8845,0.010921,-0.008684,0.000836,-0.56249,-0.56454,-0.20551,3.3511,-8.3749,3.8087,-0.004571,0.005848,0.002958,-0.64915,0.34252,0.071671,-3.5327,9.05,-0.93257,-0.010726,-0.001909,-0.003756,0.73223,-0.25114,-0.035473,-2.793,-9.105,2.6177,-0.005934,0.008003,0.010205,0.74003,0.30238,-0.058211,sit,2407
7.8768,1.1466,5.7273,0.026753,0.011659,-0.001661,-0.79293,-0.070791,0.1263,0.59458,5.8069,7.8699,0.009277,6.80E-05,-0.008887,-0.564,-0.56549,-0.20467,3.3853,-8.4529,3.8399,0.010028,0.003743,-0.012042,-0.64825,0.34225,0.06959,-3.5327,9.0501,-0.95508,-0.00446,0.007764,-0.004571,0.73141,-0.25367,-0.036162,-2.7929,-9.0826,2.6327,-0.004011,0.004221,0.000225,0.74068,0.30132,-0.056711,sit,2408
7.9216,1.139,5.6754,0.010512,0.019789,-0.005364,-0.79265,-0.070025,0.12657,0.61186,5.8043,7.904,-0.00156,-0.009625,-0.007067,-0.56171,-0.56506,-0.20546,3.3413,-8.3701,3.8378,0.014477,-0.010731,-0.011188,-0.64817,0.3421,0.071105,-3.5178,9.0576,-0.93228,0.004292,0.021834,0.002589,0.73144,-0.25282,-0.03498,-2.808,-9.1049,2.61,-0.002248,0.000703,0.002918,0.73982,0.30237,-0.057421,sit,2409
7.8769,1.1467,5.69,0.014092,0.019897,0.00558,-0.79437,-0.072015,0.12424,0.62887,5.7996,7.87,0.010091,-0.010523,-0.008056,-0.56847,-0.56805,-0.2111,3.395,-8.3824,3.7948,-0.02126,-0.005521,-0.008554,-0.64839,0.34109,0.069364,-3.5176,9.0277,-0.95475,0.000968,0.014789,-0.008057,0.72959,-0.25249,-0.036381,-2.8379,-9.0749,2.6096,0.006785,0.007934,0.00386,0.73997,0.30106,-0.057392,sit,2410
7.8993,1.1687,5.7053,0.001491,0.026106,-0.007228,-0.79264,-0.069962,0.12416,0.6387,5.7874,7.8725,0.002965,-0.003426,-0.006181,-0.56799,-0.56764,-0.21173,3.3852,-8.4042,3.8097,-0.000853,-0.00521,-0.003236,-0.64869,0.34264,0.070812,-3.5477,9.065,-0.94039,0.008909,0.010394,-0.006313,0.73084,-0.25213,-0.035929,-2.8154,-9.09,2.6248,0.001412,0.002437,-0.000695,0.7401,0.30291,-0.059014,sit,2411
7.8918,1.1539,5.7051,-0.00028,0.026896,-0.016354,-0.79378,-0.070244,0.12546,0.62146,5.8093,7.8603,0.009163,-0.008707,-0.002703,-0.5633,-0.5657,-0.20618,3.3901,-8.3824,3.8192,0.012424,0.012273,0.000351,-0.64907,0.34149,0.070825,-3.5401,9.05,-0.94022,0.00087,-0.013366,-0.006482,0.73097,-0.25137,-0.035794,-2.8229,-9.0751,2.6397,-0.009358,-0.008505,-0.007974,0.73911,0.30211,-0.058102,sit,2412
7.9068,1.1834,5.7203,0.014169,0.025105,-0.009028,-0.79231,-0.071548,0.12539,0.61433,5.7801,7.8942,9.60E-05,-0.017495,0.002655,-0.56497,-0.56571,-0.20602,3.3657,-8.4042,3.8216,-0.021417,-0.000784,-0.00149,-0.64829,0.34135,0.068859,-3.5477,9.0649,-0.92538,0.000245,0.01128,-0.016895,0.73112,-0.25315,-0.036308,-2.7929,-9.0901,2.6252,-0.007434,0.012931,-0.011467,0.7401,0.30211,-0.057275,sit,2413
7.8768,1.1393,5.7049,0.004108,0.02004,0.011039,-0.79322,-0.071811,0.1259,0.59949,5.8044,7.8699,0.010064,-0.008723,-0.003604,-0.56346,-0.56517,-0.20672,3.3535,-8.3895,3.8139,-0.007145,0.000252,-0.001473,-0.64907,0.3411,0.070836,-3.5103,9.0502,-0.95463,0.006307,0.02094,-0.008009,0.73134,-0.25298,-0.034197,-2.7855,-9.0901,2.6104,-0.007506,0.004041,-0.007912,0.74001,0.30278,-0.058351,sit,2414
7.8768,1.1686,5.7648,0.005059,0.026255,0.005545,-0.79424,-0.069949,0.12424,0.59957,5.7802,7.8746,0.006604,-0.005279,-0.014231,-0.56618,-0.56744,-0.20943,3.3584,-8.4138,3.8046,0.007188,-0.010589,-0.003246,-0.64735,0.34131,0.069914,-3.5328,9.0651,-0.9551,0.000894,0.021841,-0.00447,0.73009,-0.25283,-0.03767,-2.7855,-9.0751,2.5955,-0.01465,0.012008,-0.01146,0.73975,0.30263,-0.0565,sit,2415
7.8991,1.1169,5.6975,-0.001294,0.016332,-0.00172,-0.79267,-0.069176,0.12376,0.53064,5.9546,7.8944,-0.021544,-0.020916,0.013495,-0.56601,-0.5679,-0.21123,3.3511,-8.467,3.83,-0.0105,-0.007071,-0.006797,-0.64844,0.34231,0.070572,-3.5252,9.0501,-0.95493,0.002846,0.009506,-0.013383,0.73042,-0.25301,-0.036341,-2.7855,-9.105,2.6104,0.010471,-0.004782,-0.004396,0.7395,0.30144,-0.056486,sit,2416
7.8917,1.1686,5.75,-0.014945,0.012996,0.009224,-0.79344,-0.070216,0.12427,0.64385,5.7388,7.9039,-0.068181,-0.043868,0.008412,-0.56463,-0.56659,-0.20702,3.3607,-8.3991,3.8388,0.041082,-0.008276,0.000334,-0.64862,0.34258,0.06955,-3.5328,9.0651,-0.9551,0.004352,0.009515,-0.001026,0.7303,-0.25328,-0.036083,-2.8079,-9.09,2.61,-0.008443,-0.003108,-0.007043,0.74201,0.30132,-0.054945,sit,2417
7.862,1.1836,5.7498,0.013205,0.018009,-0.00353,-0.79256,-0.070906,0.12565,0.68059,5.6687,7.86,-0.011616,-0.011132,0.019676,-0.56536,-0.56745,-0.20873,3.3753,-8.3554,3.8187,0.000167,0.007567,-0.006737,-0.64949,0.34261,0.069756,-3.5477,9.0649,-0.92538,-0.002418,0.013044,-0.016883,0.73107,-0.25159,-0.036839,-2.8154,-9.0601,2.6249,-0.003085,0.007797,-0.000649,0.74062,0.30212,-0.057391,sit,2418
7.8472,1.1839,5.705,-0.014969,0.007608,0.010153,-0.79257,-0.068063,0.12563,0.65365,5.7485,7.9113,-0.005218,-0.013981,-0.000836,-0.56542,-0.56472,-0.2093,3.3948,-8.3798,3.839,0.00893,-0.013062,0.002065,-0.64946,0.3426,0.070386,-3.5178,9.0502,-0.96228,-0.004446,0.014798,-0.004523,0.73005,-0.25381,-0.035568,-2.8229,-9.09,2.6396,-0.007739,0.002589,0.008377,0.73912,0.30368,-0.057734,sit,2419
7.8768,1.1393,5.69,-0.019524,0.004091,0.012898,-0.79379,-0.07082,0.12774,0.64378,5.7655,7.904,0.002768,-0.01303,0.007996,-0.56834,-0.5656,-0.21075,3.3582,-8.3359,3.8279,-0.016072,0.000388,0.002058,-0.6486,0.34245,0.069806,-3.5177,9.0501,-0.93227,0.009706,0.000698,-0.002854,0.73059,-0.25379,-0.036069,-2.8154,-9.09,2.6248,-0.006673,-0.001252,-0.004318,0.74025,0.30185,-0.057133,sit,2420
7.9585,1.0939,5.7575,-0.007721,0.007559,0.007437,-0.79299,-0.069278,0.12776,0.65378,5.729,7.9306,-0.007009,-0.009533,0.002757,-0.56836,-0.56289,-0.21054,3.3486,-8.4476,3.8468,8.20E-05,-0.003207,-0.001477,-0.64957,0.34157,0.070535,-3.5328,9.0726,-0.9551,0.000959,0.016557,-0.008035,0.73198,-0.25154,-0.034958,-2.7929,-9.0751,2.6028,0.001499,0.013113,-0.004253,0.74042,0.30198,-0.056599,sit,2421
7.9513,1.0944,5.6455,0.006818,0.009126,0.000148,-0.79285,-0.070442,0.12778,0.67329,5.7411,7.9235,0.005494,-0.013962,0.002635,-0.56666,-0.56424,-0.20808,3.3559,-8.433,3.8295,-0.001334,-3.90E-05,-0.019132,-0.64831,0.3431,0.068169,-3.5402,9.065,-0.93274,0.008013,0.007752,-0.006331,0.73082,-0.25338,-0.036846,-2.808,-9.1124,2.6249,-0.007389,0.003863,-0.016947,0.74217,0.30068,-0.056519,sit,2422
7.9515,1.1168,5.6083,-0.002197,0.023637,0.009192,-0.79283,-0.06929,0.12817,0.66813,5.7753,7.8799,0.009031,-0.012128,0.009732,-0.56709,-0.56526,-0.209,3.3948,-8.3725,3.7997,-0.010485,-0.012562,-0.007669,-0.64809,0.3423,0.069962,-3.5477,9.065,-0.9554,-0.00089,0.018329,-0.004494,0.73193,-0.25366,-0.036794,-2.8453,-9.06,2.6393,-0.005658,0.005782,-0.011497,0.7403,0.30132,-0.056591,sit,2423
7.8691,1.0581,5.6446,-0.022099,0.016405,-0.005404,-0.79321,-0.068912,0.12869,0.71248,5.7121,7.909,-0.001517,-0.006074,-0.007044,-0.56626,-0.56263,-0.21004,3.3802,-8.3991,3.7951,0.010114,0.001146,-0.01204,-0.64843,0.34256,0.070691,-3.5402,9.0501,-0.95523,0.002719,0.002475,-0.008137,0.7303,-0.25138,-0.0353,-2.8678,-9.075,2.6688,-0.006826,0.00167,0.00658,0.74108,0.30161,-0.05856,sit,2424
7.929,1.1389,5.6755,0.01495,0.014592,0.011081,-0.79267,-0.07021,0.12872,0.67565,5.7292,7.8919,0.017343,0.00185,-0.007161,-0.56788,-0.56448,-0.20919,3.3656,-8.4039,3.8047,-0.001704,-0.001403,-0.001465,-0.65036,0.3429,0.069954,-3.5328,9.08,-0.94011,0.001494,-0.0072,0.00592,0.73118,-0.25346,-0.034991,-2.8229,-9.0751,2.6397,-0.013006,-0.004859,-0.004323,0.73994,0.30172,-0.057803,sit,2425
7.9958,1.079,5.7054,0.02678,0.022527,0.005597,-0.79229,-0.068136,0.12832,0.65867,5.741,7.938,0.012829,0.001868,-0.004456,-0.56827,-0.565,-0.20933,3.3755,-8.4962,3.826,0.003868,-0.003436,-0.011185,-0.64992,0.34391,0.071079,-3.5254,9.0801,-0.95496,0.002557,0.002472,-0.001072,0.73146,-0.25271,-0.034454,-2.793,-9.09,2.6103,-0.005811,-0.008388,-0.002569,0.73911,0.30237,-0.058107,sit,2426
7.9363,1.0797,5.6602,-0.005809,0.018153,-0.001733,-0.79367,-0.069134,0.12747,0.66336,5.7582,7.8992,0.023618,0.007165,-0.004515,-0.56668,-0.56384,-0.20848,3.3168,-8.3818,3.8256,0.017023,-0.001229,-0.001456,-0.64926,0.34312,0.069376,-3.5029,9.0503,-0.98449,-0.007026,0.005988,-0.008998,0.73114,-0.25291,-0.035782,-2.8079,-9.09,2.625,0.004174,0.004163,-0.004311,0.73998,0.30158,-0.057269,sit,2427
7.9065,1.08,5.6376,0.021437,0.030463,-0.004489,-0.79302,-0.068422,0.12963,0.65845,5.7365,7.8796,0.014458,-0.003287,0.011506,-0.56459,-0.56526,-0.20834,3.3851,-8.3943,3.8048,-0.005104,0.009247,-0.010273,-0.64947,0.34325,0.070115,-3.5478,9.0652,-0.98541,-0.015271,0.010429,0.002508,0.73156,-0.2528,-0.0355,-2.8079,-9.0901,2.6548,-0.005845,0.00065,0.001117,0.74131,0.30251,-0.056978,sit,2428
7.8768,1.176,5.7797,0.00501,0.007275,-0.00714,-0.7939,-0.069153,0.12826,0.69272,5.7655,7.9019,0.017439,0.00887,-0.013341,-0.54242,-0.55636,-0.18314,3.3801,-8.3506,3.8187,-0.016509,-0.016523,-0.018285,-0.64874,0.34375,0.069636,-3.5701,9.065,-0.95585,-0.006188,0.006022,-0.007227,0.73042,-0.25339,-0.036603,-2.8229,-9.0751,2.6397,-0.003835,0.01116,-0.011475,0.73978,0.3021,-0.056224,sit,2429
7.9366,1.1831,5.7355,0.026683,-0.002686,-0.003416,-0.79294,-0.069558,0.12857,0.6437,5.7607,7.8797,0.014525,0.0002,0.00619,-0.56972,-0.56332,-0.20944,3.3656,-8.4307,3.8492,0.005877,-0.016426,-0.021804,-0.64897,0.34336,0.070138,-3.5477,9.0725,-0.9404,0.011416,0.007755,0.00073,0.73113,-0.2524,-0.035784,-2.8079,-9.0825,2.625,-0.003995,-0.003,-0.002531,0.74022,0.30133,-0.057655,sit,2430
7.9216,1.1538,5.683,0.012034,-0.035766,-0.003299,-0.79231,-0.068709,0.13046,0.61433,5.7801,7.8942,0.007509,4.60E-05,-0.011539,-0.57086,-0.5636,-0.20885,3.346,-8.382,3.8529,-0.010406,-0.009027,-0.012094,-0.6502,0.34224,0.070609,-3.5253,9.0651,-0.93994,0.002933,-0.001059,-0.018747,0.73153,-0.25227,-0.036028,-2.793,-9.105,2.6102,-0.010095,0.011056,-0.015091,0.74015,0.3037,-0.058098,sit,2431
7.9364,1.1461,5.7203,0.024694,-0.035794,0.00037,-0.793,-0.068628,0.13258,0.62174,5.7486,7.8892,0.006527,-0.008759,-0.008025,-0.57263,-0.56473,-0.21074,3.3364,-8.4208,3.8461,-0.001247,-0.012859,-0.022695,-0.6487,0.34258,0.0703,-3.5028,9.0501,-0.93197,-0.007047,0.013913,-0.008058,0.73208,-0.25303,-0.036394,-2.7855,-9.09,2.5955,0.001451,0.004185,-0.002506,0.74168,0.30185,-0.055761,sit,2432
7.9367,1.176,5.6683,0.007461,-0.041961,0.000371,-0.79166,-0.068709,0.13518,0.62401,5.7802,7.8651,0.021752,-0.001656,-0.002773,-0.57338,-0.56411,-0.21001,3.4069,-8.3508,3.8582,0.011087,-0.020786,-0.015606,-0.64908,0.34231,0.072801,-3.5477,9.0649,-0.93289,0.004507,-0.007207,-0.009965,0.73123,-0.25249,-0.036698,-2.7934,-9.1056,2.6043,-0.007573,-0.001318,-0.009729,0.73911,0.3019,-0.056662,sit,2433
8.0112,1.168,5.6464,-0.007024,-0.040952,0.000353,-0.79236,-0.06888,0.13703,0.6584,5.7994,7.9115,0.002832,-0.009537,0.002686,-0.57361,-0.56541,-0.20974,3.3851,-8.4138,3.8345,0.012811,-0.005229,-0.012934,-0.64997,0.34237,0.070241,-3.5477,9.0799,-0.9254,-0.007826,0.006011,-0.014282,0.73041,-0.25249,-0.036606,-2.8233,-9.0906,2.6113,-0.007667,0.00963,-0.000598,0.74073,0.30192,-0.056345,sit,2434
8.0114,1.1242,5.5044,-0.000578,-0.030398,-0.008812,-0.7923,-0.07033,0.13811,0.65853,5.7412,7.904,0.023529,0.001022,0.000785,-0.56616,-0.5621,-0.20576,3.3996,-8.3118,3.8085,0.005664,-0.019819,-0.012075,-0.64974,0.34197,0.069761,-3.5401,9.0574,-0.91772,-0.004391,0.011288,-0.008073,0.73056,-0.25352,-0.036596,-2.8083,-9.0757,2.6116,-0.002305,-0.004677,0.000191,0.74044,0.30218,-0.056624,sit,2435
7.974,1.0948,5.5114,0.008432,-0.032134,0.001235,-0.7922,-0.069217,0.13998,0.67045,5.7948,7.8605,0.014604,-0.001649,-0.004482,-0.56599,-0.56238,-0.2051,3.3973,-8.3992,3.81,0.007525,-0.0108,-0.015596,-0.65023,0.34054,0.072541,-3.5476,9.0499,-0.92536,0.018629,-0.00106,-0.004629,0.73102,-0.25256,-0.035,-2.8233,-9.0906,2.6262,0.010441,0.005103,-0.006099,0.74091,0.30219,-0.057405,sit,2436
8.0114,1.1242,5.482,0.00674,-0.020666,-0.014317,-0.7916,-0.069776,0.14135,0.69258,5.7874,7.8801,0.012817,0.009029,0.003595,-0.57127,-0.56411,-0.20938,3.4143,-8.3628,3.7827,0.002409,-0.021126,-0.026212,-0.64934,0.34012,0.072598,-3.5627,9.065,-0.9557,0.002779,0.017449,-0.009794,0.73226,-0.25307,-0.035335,-2.8233,-9.0757,2.6263,-0.00326,0.008,0.006616,0.74049,0.30166,-0.057807,sit,2437
8.0563,1.1829,5.5424,0.010417,-0.006297,-0.01254,-0.79031,-0.069056,0.143,0.68773,5.7897,7.8947,0.007271,-0.01572,0.00262,-0.57176,-0.56387,-0.20876,3.446,-8.3921,3.7862,-0.007604,-0.00917,-0.017361,-0.64953,0.34089,0.073823,-3.5402,9.0576,-0.97024,-0.011567,0.009536,-0.004559,0.73247,-0.25086,-0.036118,-2.8233,-9.0907,2.6412,-0.01497,0.000712,0.002979,0.73919,0.3023,-0.05733,sit,2438
8.0263,1.1461,5.5494,0.001249,-0.016798,0.002992,-0.79138,-0.06982,0.14297,0.65367,5.7581,7.9235,0.005572,-0.011376,-0.004466,-0.57205,-0.56424,-0.20942,3.3997,-8.37,3.7655,-0.026394,-0.007419,-0.01474,-0.65081,0.34095,0.073505,-3.5104,9.0652,-0.95465,-0.003349,0.005985,-0.01517,0.73054,-0.25236,-0.036731,-2.7933,-9.0609,2.6418,-0.004151,0.004365,0.004771,0.74243,0.30102,-0.056937,sit,2439
8.0264,1.1389,5.4971,-0.002348,-0.009559,0.007514,-0.79221,-0.069602,0.14481,0.64377,5.7703,7.904,-0.007043,-0.022846,-0.004424,-0.56954,-0.56367,-0.20605,3.3948,-8.3943,3.805,-0.02474,-0.010887,-0.008568,-0.6492,0.33882,0.072894,-3.5029,9.0727,-0.95451,-0.02045,0.018333,-0.004495,0.72959,-0.2535,-0.036641,-2.7933,-9.0759,2.6342,-0.010278,0.002255,-0.009699,0.74048,0.30258,-0.057824,sit,2440
8.0712,1.1535,5.4603,0.012252,0.005474,-0.000736,-0.79131,-0.069144,0.14672,0.63373,5.7996,7.8603,0.009863,-0.020969,0.009675,-0.56929,-0.56405,-0.20629,3.4094,-8.3944,3.8297,-0.016724,-0.006281,-0.008545,-0.65072,0.33886,0.075328,-3.5327,9.0501,-0.95508,-0.013171,0.000728,-0.013445,0.73279,-0.25204,-0.035575,-2.8084,-9.1131,2.6115,-0.007659,-0.004789,-0.004318,0.73985,0.30126,-0.057554,sit,2441
7.9516,1.1244,5.5562,-0.033077,-0.005006,-0.003497,-0.78982,-0.069813,0.14705,0.68769,5.7608,7.8629,0.017208,-0.014024,-0.004571,-0.57168,-0.56546,-0.20756,3.4143,-8.3433,3.7579,-0.029982,-0.009249,-0.013858,-0.64986,0.33857,0.074878,-3.5475,9.0499,-0.91036,-0.000983,-0.007195,-0.002908,0.73084,-0.2534,-0.036452,-2.8159,-9.113,2.6113,-0.005867,0.011445,0.000312,0.74049,0.3035,-0.057443,sit,2442
8.0265,1.1979,5.5497,0.024804,-0.019729,-0.003345,-0.79024,-0.068251,0.14675,0.64111,5.8044,7.875,0.007203,-0.015656,0.010617,-0.57176,-0.56374,-0.20889,3.4436,-8.3994,3.7912,-0.035413,-0.005582,-0.010322,-0.64967,0.33933,0.076123,-3.5476,9.0649,-0.91038,-0.013425,-0.002777,-0.002875,0.73282,-0.2522,-0.034917,-2.8233,-9.0906,2.6113,0.005066,0.009529,-0.007866,0.74077,0.30285,-0.057422,sit,2443
8.1603,1.1155,5.5278,0.017705,0.007196,-0.006197,-0.78941,-0.069112,0.14974,0.64858,5.7873,7.8944,0.009984,-0.008639,0.005296,-0.57122,-0.56426,-0.20859,3.5071,-8.5017,3.7988,0.007617,-0.010934,-0.019107,-0.65031,0.33858,0.07586,-3.5476,9.0649,-0.91038,0.014232,0.009509,-0.006317,0.73131,-0.25371,-0.035115,-2.8083,-9.1057,2.6339,-0.005892,-0.015539,-0.004394,0.74109,0.30284,-0.056615,sit,2444
8.086,1.0942,5.4227,-0.000433,-0.0017,-0.007109,-0.79088,-0.069742,0.14969,0.69754,5.7607,7.88,0.010892,-0.010411,0.003505,-0.57132,-0.56383,-0.20549,3.446,-8.3751,3.7565,-0.003057,-0.014676,-0.020898,-0.64952,0.33867,0.076652,-3.5402,9.065,-0.93274,-0.002782,0.000727,-0.001086,0.73098,-0.2534,-0.036445,-2.8233,-9.0607,2.6263,0.000495,0.007792,-0.004249,0.74008,0.30153,-0.05795,sit,2445
8.0563,1.1094,5.4002,0.023092,0.001849,0.003848,-0.7906,-0.068848,0.14996,0.70959,5.7948,7.8559,0.009132,-0.005089,0.004443,-0.57086,-0.56335,-0.20418,3.5606,-8.3755,3.7045,-0.022766,-0.029295,-0.015618,-0.65054,0.3369,0.076272,-3.5476,9.05,-0.94037,0.006167,0.020083,-0.001836,0.73037,-0.25245,-0.037527,-2.8532,-9.0756,2.6556,0.00135,-0.001142,-0.003392,0.74173,0.29995,-0.055745,sit,2446
8.0711,1.1385,5.4975,0.00404,-0.005204,0.000212,-0.79109,-0.069509,0.15075,0.72683,5.7657,7.8608,0.012945,0.00714,-0.01153,-0.57176,-0.56458,-0.20654,3.507,-8.3947,3.6845,-0.015499,-0.009383,-0.022651,-0.65056,0.33792,0.078379,-3.5478,9.0651,-0.9704,0.002604,0.002481,-0.00284,0.73212,-0.25307,-0.035473,-2.8457,-9.0757,2.6707,0.00144,-0.006688,-0.011573,0.74065,0.30127,-0.057529,sit,2447
8.1157,1.1086,5.4678,0.010413,0.001027,0.000196,-0.79062,-0.06884,0.14969,0.71233,5.7413,7.8922,0.021754,-0.006093,-0.006343,-0.57205,-0.56148,-0.20649,3.5558,-8.4435,3.7129,-0.014413,-0.014174,-0.031483,-0.65026,0.33622,0.079322,-3.5477,9.0575,-0.94038,0.001071,0.014801,-0.013343,0.73214,-0.25258,-0.034685,-2.8082,-9.0609,2.6564,-0.009536,-0.00831,-0.00072,0.7397,0.30218,-0.057576,sit,2448
8.1009,1.1089,5.4229,-0.009345,0.01429,-0.023603,-0.79051,-0.068119,0.1517,0.68055,5.7702,7.9213,0.011744,-0.010392,0.007054,-0.57115,-0.56385,-0.20483,3.429,-8.3846,3.7247,-0.003201,-0.010845,-0.01383,-0.65057,0.33624,0.078301,-3.5178,9.0652,-0.9548,0.009813,0.005976,-0.007227,0.73042,-0.25301,-0.036341,-2.8083,-9.0684,2.6564,-0.002116,0.009421,-0.011474,0.74136,0.30206,-0.056725,sit,2449
8.056,1.1017,5.4822,-0.005909,0.003027,0.008368,-0.79052,-0.069278,0.15157,0.66339,5.7413,7.8943,0.031457,-0.017544,0.000622,-0.5715,-0.5629,-0.2063,3.4826,-8.3751,3.6935,-0.012247,0.001025,-0.0085,-0.65127,0.33651,0.079262,-3.5253,9.0651,-0.95495,0.002728,0.01039,-0.008079,0.731,-0.25291,-0.035789,-2.7933,-9.0684,2.6268,-0.01136,-0.001075,0.002944,0.74048,0.30258,-0.057824,sit,2450
8.0412,1.124,5.4822,-0.024959,-0.013139,-0.004357,-0.79169,-0.069409,0.15206,0.6582,5.8045,7.8629,0.024155,-0.02451,0.010433,-0.57212,-0.56518,-0.20369,3.4631,-8.3848,3.7325,-0.013716,-0.016634,-0.022676,-0.65126,0.33666,0.076996,-3.5328,9.065,-0.94009,-0.013461,0.014821,0.000775,0.73097,-0.25479,-0.037099,-2.7933,-9.0758,2.6118,-0.011375,0.008858,0.006628,0.74335,0.30182,-0.056922,sit,2451
8.0562,1.1388,5.4675,0.003218,0.003637,-0.00895,-0.78973,-0.069605,0.15388,0.68268,5.79,7.8533,0.027049,-0.001569,0.006087,-0.57195,-0.56385,-0.20514,3.4875,-8.4116,3.7138,-0.023564,0.000581,-0.021764,-0.65133,0.33549,0.078157,-3.5402,9.0649,-0.91773,-0.007344,0.023623,0.006133,0.73154,-0.25278,-0.036026,-2.8158,-9.0757,2.6264,-0.004189,-0.000968,0.006555,0.74077,0.30219,-0.057542,sit,2452
8.0935,1.1238,5.4304,0.001356,-0.001637,-0.001632,-0.79005,-0.06841,0.15279,0.68768,5.7681,7.8654,0.003731,-0.024642,-0.008073,-0.57115,-0.56282,-0.20446,3.4753,-8.4043,3.7404,-0.013711,0.006963,-0.024393,-0.65046,0.33402,0.08038,-3.5475,9.0499,-0.91036,-0.013233,0.016583,-0.009802,0.73279,-0.25205,-0.035444,-2.8233,-9.0757,2.6263,-0.004086,0.005179,0.000268,0.74164,0.30352,-0.05807,sit,2453
8.0713,1.1536,5.4379,-0.000336,0.018022,-0.007192,-0.78967,-0.069375,0.15496,0.70714,5.79,7.851,0.028649,-0.026294,0.007725,-0.59564,-0.57271,-0.22731,3.5118,-8.3729,3.7477,-0.020735,-0.013236,-0.028845,-0.65022,0.33349,0.080156,-3.5401,9.0499,-0.91021,0.00449,-0.015132,-0.010022,0.73181,-0.25379,-0.036536,-2.8083,-9.0758,2.6265,-0.011207,0.0095,-0.006024,0.74206,0.30234,-0.058034,sit,2454
8.079,1.176,5.3784,0.00877,0.014151,-0.02358,-0.79035,-0.069877,0.15466,0.69731,5.7804,7.8339,-0.000703,-0.013983,-0.003531,-0.56766,-0.56775,-0.20327,3.5752,-8.3853,3.6951,-0.011823,-0.011336,-0.02793,-0.65192,0.33264,0.081475,-3.5402,9.0575,-0.93273,-0.003577,0.009528,-0.004556,0.7329,-0.25279,-0.036356,-2.8158,-9.0757,2.6264,-0.006457,0.007359,-0.024136,0.7389,0.30112,-0.057848,sit,2455
8.0937,1.1535,5.4007,-0.003977,0.005355,-0.018086,-0.78983,-0.070134,0.15442,0.68745,5.8094,7.8364,0.021705,-0.008703,-0.002796,-0.56856,-0.56661,-0.20282,3.5167,-8.3753,3.7136,-0.018841,-0.018789,-0.033268,-0.65169,0.33225,0.080995,-3.5476,9.05,-0.94037,0.011651,0.018311,-0.008907,0.73048,-0.25319,-0.038439,-2.8158,-9.0757,2.6114,-0.00404,0.015018,-0.000575,0.74201,0.30088,-0.057213,sit,2456
